1	"ANQR గురించి"
477	"మీరు సేవను ఉపయోగించడం వల్ల ఉత్పన్నమయ్యే ANQR మరియు దాని ఆపరేటర్లపై ఏవైనా మరియు అన్ని దావాలు, డిమాండ్లు మరియు చర్యల కారణాలను విడుదల చేయడానికి, వదులుకోవడానికి మరియు తొలగించడానికి మీరు అంగీకరిస్తున్నారు."
478	"కొన్ని అధికార పరిధులు కొన్ని వారంటీలు లేదా బాధ్యత పరిమితుల మినహాయింపును అనుమతించవు. అటువంటి అధికార పరిధులలో, మా బాధ్యత వర్తించే చట్టం ద్వారా అనుమతించబడిన గరిష్ట పరిధికే పరిమితం చేయబడుతుంది."
479	"పరిహారం"
480	"మీరు ANQR, దాని ఆపరేటర్లు, అనుబంధ సంస్థలు మరియు వారి సంబంధిత అధికారులు, డైరెక్టర్లు, ఉద్యోగులు మరియు ఏజెంట్లను ఏవైనా క్లెయిమ్‌లు, నష్టాలు, బాధ్యతలు, ఖర్చులు మరియు ఖర్చులు (చట్టపరమైన రుసుములతో సహా) నుండి నష్టపరిహారం చెల్లించడానికి, రక్షించడానికి మరియు హానిచేయని వారిగా ఉంచడానికి అంగీకరిస్తున్నారు: (ఎ) మీరు సైట్‌ను ఉపయోగించడం; (బి) మీరు ఈ నిబంధనలను ఉల్లంఘించడం; (సి) ఏదైనా మూడవ పక్ష హక్కులను ఉల్లంఘించడం; (డి) మీరు QR కోడ్‌లలోకి ఎన్‌కోడ్ చేసే ఏదైనా కంటెంట్."
481	"వివాద పరిష్కారం"
482	"ఈ నిబంధనల నుండి లేదా మీరు ANQR ఉపయోగించడం వల్ల తలెత్తే ఏదైనా వివాదాన్ని ముందుగా ${CONTACT_EMAIL}ని సంప్రదించడం ద్వారా అనధికారిక చర్చల ద్వారా పరిష్కరించడానికి ప్రయత్నించాలి."
483	"అనధికారిక పరిష్కారం విఫలమైతే, ఆస్ట్రేలియాలోని విక్టోరియాలో వివాదాలు బైండింగ్ ఆర్బిట్రేషన్ ద్వారా పరిష్కరించబడతాయి, మేధో సంపత్తి ఉల్లంఘనలకు సంబంధించి ఏ పార్టీ అయినా కోర్టులో ఇంజక్టివ్ ఉపశమనం కోరవచ్చు."
484	"క్లాస్ యాక్షన్ మినహాయింపు"
485	"చట్టం అనుమతించిన మేరకు, ఏదైనా వివాద పరిష్కార చర్యలు ఒక వ్యక్తి ఆధారంగా మాత్రమే నిర్వహించబడతాయని మరియు తరగతి, ఏకీకృత లేదా ప్రతినిధి చర్యలో కాదని మీరు అంగీకరిస్తున్నారు."
486	"పాలక చట్టం"
487	"ఈ నిబంధనలు చట్టాల సంఘర్షణ సూత్రాలతో సంబంధం లేకుండా ఆస్ట్రేలియాలోని విక్టోరియా చట్టాలచే నిర్వహించబడతాయి. ఆస్ట్రేలియాలోని విక్టోరియాలో ఉన్న కోర్టుల ప్రత్యేక అధికార పరిధికి మీరు సమ్మతిస్తున్నారు."
488	"మార్పులు మరియు లభ్యత"
489	"మేము ఏ సమయంలోనైనా నోటీసు లేదా బాధ్యత లేకుండా సైట్‌ను (లేదా దానిలోని ఏదైనా భాగాన్ని) సవరించవచ్చు, నిలిపివేయవచ్చు లేదా నిలిపివేయవచ్చు."
490	"మేము ఈ నిబంధనలను ఎప్పుడైనా నవీకరించవచ్చు. చివరిగా నవీకరించబడింది తేదీ అవి ఇటీవల ఎప్పుడు సవరించబడ్డాయో సూచిస్తుంది. మార్పుల తర్వాత నిరంతర ఉపయోగం అంగీకారాన్ని కలిగి ఉంటుంది."
491	"విభజన సామర్థ్యం"
492	"ఈ నిబంధనలలోని ఏదైనా నిబంధన చెల్లనిదిగా లేదా అమలు చేయలేనిదిగా పరిగణించబడితే, ఆ నిబంధన అనుమతించదగిన గరిష్ట మేరకు అమలు చేయబడుతుంది మరియు మిగిలిన నిబంధనలు పూర్తి శక్తితో మరియు ప్రభావంతో ఉంటాయి."
493	"మినహాయింపు"
494	"ఈ నిబంధనల యొక్క ఏదైనా హక్కు లేదా నిబంధనను అమలు చేయడంలో మా వైఫల్యం అటువంటి హక్కు లేదా నిబంధనను వదులుకున్నట్లు పరిగణించబడదు."
495	"పూర్తి ఒప్పందం"
496	"ఈ నిబంధనలు, మా గోప్యతా విధానంతో కలిసి, మీరు సైట్‌ను ఉపయోగించడం గురించి మీకు మరియు ANQRకి మధ్య ఉన్న మొత్తం ఒప్పందాన్ని ఏర్పరుస్తాయి మరియు మునుపటి ఒప్పందాలను అధిగమిస్తాయి."
497	"ఫోర్స్ మేజ్యూర్"
498	"ప్రకృతి వైపరీత్యాలు, యుద్ధం, ఉగ్రవాదం, అల్లర్లు, ప్రభుత్వ చర్యలు లేదా ఇంటర్నెట్/మౌలిక సదుపాయాల వైఫల్యాలు వంటి మా సహేతుక నియంత్రణకు మించిన పరిస్థితుల కారణంగా పనితీరులో ఏదైనా వైఫల్యం లేదా జాప్యానికి మేము బాధ్యత వహించము."
499	"సంప్రదింపు"
500	"ఈ నిబంధనల గురించి ప్రశ్నలను దీనికి పంపవచ్చు: ${CONTACT_EMAIL}"
501	"ఒకసారి లోడ్ అయిన తర్వాత ఆఫ్‌లైన్‌లో పనిచేస్తుంది — ఇది మీరు ఎక్కడైనా అమలు చేయగల స్టాటిక్ వెబ్ యాప్."
502	"డిఫాల్ట్‌గా, జనరేషన్ మీ బ్రౌజర్‌లో స్థానికంగా జరుగుతుంది. వృత్తిపరమైన వినియోగం కోసం, మీరు URL పారామీటర్‌ల ద్వారా QR కోడ్‌లను రూపొందించడానికి సర్వర్-సైడ్ APIని కూడా ఉపయోగించవచ్చు — వెబ్‌సైట్‌లు, ఇమెయిల్‌లు లేదా ఆటోమేటెడ్ వర్క్‌ఫ్లోలలో ఎంబెడ్ చేయడానికి అనువైనది."
503	"వృత్తిపరమైన వినియోగం కోసం, ANQR URL పారామీటర్‌ల నుండి QR కోడ్‌లను రూపొందించే సర్వర్-సైడ్ APIని అందిస్తుంది. APIని ఉపయోగిస్తున్నప్పుడు, మీ QR కంటెంట్ చిత్రాన్ని రెండర్ చేయడానికి మా సర్వర్‌లలో ప్రాసెస్ చేయబడుతుంది, కానీ నిల్వ చేయబడదు లేదా లాగ్ చేయబడదు."
504	"సర్వర్-సైడ్ APIని ఉపయోగిస్తున్నప్పుడు, మీ కంటెంట్ QR చిత్రాన్ని రూపొందించడానికి ప్రాసెస్ చేయబడుతుంది కానీ అభ్యర్థించిన చిత్రాన్ని రెండర్ చేయడం మినహా మరే ఇతర ప్రయోజనం కోసం నిల్వ చేయబడదు, లాగ్ చేయబడదు లేదా ఉపయోగించబడదు."
505	"API రిఫరెన్స్"
506	"ANQR URL పారామీటర్‌ల ద్వారా QR కోడ్‌లను రూపొందించడానికి సర్వర్-సైడ్ APIని అందిస్తుంది. క్లయింట్-సైడ్ JavaScript లేకుండా వెబ్‌సైట్‌లు, ఇమెయిల్‌లు, డాక్యుమెంట్‌లు లేదా ఆటోమేటెడ్ వర్క్‌ఫ్లోలలో QR కోడ్‌లను ఎంబెడ్ చేయడానికి ఇది అనువైనది."
507	"బేస్ URL: https://anqr.link/api/qr"
508	బేసిక్ పారామీటర్లు"
509	"అవసరమైన మరియు సాధారణ పారామీటర్లు (పారామీటర్ పేర్లు అనువదించబడవు):"
510	"data (అవసరం): QR కోడ్‌లో ఎన్‌కోడ్ చేయవలసిన కంటెంట్. ప్రత్యేక అక్షరాలను URL-ఎన్‌కోడ్ చేయండి."
511	"size: పిక్సెల్‌లలో చిత్ర పరిమాణం (డిఫాల్ట్: 400, గరిష్టం: 2000). w/h పేర్కొనకపోతే ఉపయోగించబడుతుంది."
512	"w, h: పిక్సెల్‌లలో అవుట్‌పుట్ వెడల్పు మరియు ఎత్తు. size పారామీటర్‌ను భర్తీ చేస్తుంది."
513	"format: అవుట్‌పుట్ ఫార్మాట్ — png, webp, లేదా gif (డిఫాల్ట్: png)."
514	"ec: ఎర్రర్ కరెక్షన్ స్థాయి — L, M, Q, లేదా H (డిఫాల్ట్: H)."
515	"fg: # లేకుండా hex గా ఫోర్‌గ్రౌండ్ రంగు (డిఫాల్ట్: 000000)."
516	"bg: # లేకుండా hex గా బ్యాక్‌గ్రౌండ్ రంగు (డిఫాల్ట్: ffffff)."
517	"transparent: పారదర్శక బ్యాక్‌గ్రౌండ్ కోసం 1 గా సెట్ చేయండి."
518	"margin: మాడ్యూల్‌లలో క్వైట్ జోన్ (డిఫాల్ట్: 4)."
519	స్టైలింగ్ పారామీటర్లు"
520	"మాడ్యూల్ మరియు నమూనా స్టైలింగ్:"
521	"style: మాడ్యూల్ శైలి — square, rounded, dots, diamond, connected."
522	"finder: ఫైండర్ నమూనా శైలి — square, rounded, circle."
523	"align: అలైన్‌మెంట్ నమూనా శైలి — match_finder, square, rounded, circle."
524	"timing: టైమింగ్ నమూనా శైలి — match_module, solid, dashed."
525	"radius: కార్నర్ రేడియస్ శాతం 0-100."
526	"gap: మాడ్యూల్ గ్యాప్ శాతం 0-50."
527	"gapMode: గ్యాప్ మోడ్ — none, inset, stroke, negative_space."
528	"eyeOuter, eyeInner: కంటి శైలులు — square, rounded, circle."
529	"eyeScale: కంటి స్కేల్ శాతం (డిఫాల్ట్: 100)."
530	"grad: గ్రేడియంట్ రకం — none, linear, radial, conic."
531	"gradAngle: లీనియర్ గ్రేడియంట్‌ల కోసం గ్రేడియంట్ కోణం."
532	"gradStops: గ్రేడియంట్ స్టాప్‌లు color1,pos1,color2,pos2,... గా (ఉదా., ff0000,0,0000ff,1)."
533	ఓవర్‌లే పారామీటర్లు"
534	"చిత్ర ఓవర్‌లే ఎంపికలు (ఓవర్‌లే చిత్రం సర్వర్-సైడ్ ఫెచ్ చేయబడుతుంది):"
535	"img: ఓవర్‌లే చిత్రానికి URL (పబ్లిక్‌గా యాక్సెస్ చేయగలిగేలా ఉండాలి)."
536	"mode: ఓవర్‌లే మోడ్ — center, halftone, blend, brightness, mosaic, dithered, blue-noise, subpixel."
537	"intensity: ఓవర్‌లే ఇంటెన్సిటీ 0-100 (డిఫాల్ట్: 100)."
538	"colorMode: ఓవర్‌లే కలర్ మోడ్ — color, grayscale, bw."
539	"fit: ఓవర్‌లే ఎలా ఫిట్ అవుతుంది — cover, contain, stretch."
540	"rot: డిగ్రీలలో ఓవర్‌లే రొటేషన్."
541	"flipX, flipY: ఓవర్‌లేను ఫ్లిప్ చేయడానికి 1 గా సెట్ చేయండి."
542	"keepFinders: ఫైండర్ నమూనాలను సంరక్షించండి (డిఫాల్ట్: 1)."
543	"keepTiming, keepAlign: టైమింగ్/అలైన్‌మెంట్ నమూనాలను సంరక్షించడానికి 1 గా సెట్ చేయండి."
544	ప్రీప్రాసెసింగ్ పారామీటర్లు"
545	"ఓవర్‌లేకు వర్తించే చిత్ర ప్రీప్రాసెసింగ్:"
546	"brightness: -100 నుండి 100 వరకు సర్దుబాటు (డిఫాల్ట్: 0)."
547	"contrast: -100 నుండి 100 వరకు సర్దుబాటు (డిఫాల్ట్: 0)."
548	"gamma: 0.1 నుండి 3 వరకు విలువ (డిఫాల్ట్: 1)."
549	"saturation: -100 నుండి 100 వరకు సర్దుబాటు (డిఫాల్ట్: 0)."
550	"hue: డిగ్రీలలో హ్యూ రొటేషన్."
551	"blur: పిక్సెల్‌లలో బ్లర్."
552	"sharpen: షార్పెన్ మొత్తం 0-100."
553	"posterize: పోస్టరైజ్ స్థాయిలు."
554	"threshold: బైనరీ థ్రెషోల్డ్ 0-255."
555	"edge: ఎడ్జ్ డిటెక్షన్ — off, sobel, canny."
556	"invert: రంగులను విలోమం చేయడానికి 1 గా సెట్ చేయండి."
557	వాటర్‌మార్క్ పారామీటర్లు"
558	"రూపొందించిన QR కోడ్‌లకు వాటర్‌మార్క్‌లను జోడించండి:"
559	"wmEn: వాటర్‌మార్క్‌ను ప్రారంభించడానికి 1 గా సెట్ చేయండి."
560	"wmKind: వాటర్‌మార్క్ రకం — text, image, pattern."
561	"wmText: వాటర్‌మార్క్ టెక్స్ట్ (URL-ఎన్‌కోడెడ్)."
562	"wmImg: వాటర్‌మార్క్ చిత్రానికి URL."
563	"wmPos: స్థానం — center, corners, edges, behind, quiet_zone."
564	"wmOpacity: అపారదర్శకత 0-100 (డిఫాల్ట్: 50)."
565	"wmBlend: బ్లెండ్ మోడ్ — normal, multiply, screen, overlay."
566	యానిమేషన్ పారామీటర్లు"
567	"యానిమేటెడ్ GIF అవుట్‌పుట్ కోసం (format=gif అవసరం):"
568	"animPattern: యానిమేషన్ నమూనా — none, pulse, wave, scanline, shimmer, drift, color_cycle."
569	"animFrames: ఫ్రేమ్‌ల సంఖ్య 1-60 (డిఫాల్ట్: 24)."
570	"animSpeed: మిల్లీసెకన్లలో ఫ్రేమ్ ఆలస్యం 10-1000 (డిఫాల్ట్: 100)."
571	"animSeed: యానిమేషన్ కోసం యాదృచ్ఛిక సీడ్."
572	"easing: యానిమేషన్ ఈజింగ్ — linear, ease_in, ease_out, ease_in_out, bounce."
573	అవుట్‌పుట్ పారామీటర్లు"
574	"అవుట్‌పుట్ ఫార్మాట్ ఎంపికలు:"
575	"quality: WebP నాణ్యత 0-1 (డిఫాల్ట్: 0.9)."
576	"webpQ: WebP నాణ్యత 0-100 (డిఫాల్ట్: 90)."
577	"gifColors: GIF పాలెట్ పరిమాణం 2-256 (డిఫాల్ట్: 256)."
578	"dpi: PNG కోసం అవుట్‌పుట్ DPI (డిఫాల్ట్: 72)."
579	"metaTitle, metaAuthor, metaCopy, metaDesc: PNG మెటాడేటా ఫీల్డ్‌లు."
580	ఉపయోగ ఉదాహరణ"
581	"బేసిక్ QR కోడ్:"
582	"https://anqr.link/api/qr?data=https://example.com"
583	"అనుకూల రంగులతో స్టైల్డ్ QR కోడ్:"
584	"https://anqr.link/api/qr?data=Hello&size=300&fg=1e40af&bg=ffffff&style=rounded&radius=30"
585	"ఓవర్‌లే చిత్రంతో QR కోడ్:"
586	"https://anqr.link/api/qr?data=https://example.com&ec=H&img=https://example.com/logo.png&mode=halftone&intensity=70"
587	"యానిమేటెడ్ GIF:"
588	"https://anqr.link/api/qr?data=Hello&format=gif&animPattern=pulse&animFrames=24&easing=ease_in_out"
589	"QR కోడ్‌లను ఎంబెడ్ చేయడం"
590	"ప్రొఫెషనల్ మోడ్‌లో, షేర్ ఫీచర్ ఎంబెడ్ చేయగల HTML మరియు URLలను రూపొందిస్తుంది. ఎంబెడ్డింగ్ ఎలా పనిచేస్తుందో ఇక్కడ ఉంది:"
591	"షేర్ లింక్: మీ అన్ని సెట్టింగ్‌లను URL పారామీటర్‌లుగా ఎన్‌కోడ్ చేసిన ANQR యాప్‌కు URLను సృష్టిస్తుంది. స్వీకర్తలు QR కోడ్‌ను చూడవచ్చు మరియు సవరించవచ్చు."
592	"ఇమేజ్ ఎంబెడ్: సర్వర్ APIకి పాయింట్ చేసే <img> ట్యాగ్‌ను రూపొందిస్తుంది. QR కోడ్ సర్వర్-సైడ్ రెండర్ చేయబడుతుంది మరియు చిత్రంగా అందించబడుతుంది."
593	"మార్క్‌డౌన్ ఎంబెడ్: డాక్యుమెంటేషన్ మరియు README ఫైల్‌ల కోసం మార్క్‌డౌన్ ఇమేజ్ సింటాక్స్‌ను సృష్టిస్తుంది."
594	"డైరెక్ట్ API URL: అప్లికేషన్‌లు, స్క్రిప్ట్‌లు లేదా ఇతర ఇంటిగ్రేషన్‌లలో ఉపయోగించడానికి రా API URL."
595	"HTML ఉదాహరణ"
596	"మీ వెబ్‌సైట్‌లో QR కోడ్‌ను ఎంబెడ్ చేయడానికి:"
597	"<img src=\"https://anqr.link/api/qr?data=https://yoursite.com&size=200\" alt=\"QR Code\" />"
598	"రెస్పాన్సివ్ సైజింగ్ కోసం:"
599	"<img src=\"https://anqr.link/api/qr?data=https://yoursite.com&size=400\" alt=\"QR Code\" style=\"max-width: 100%; height: auto;\" />"
600	"సర్వర్ సుదీర్ఘ కాష్ హెడర్‌లతో ప్రతిస్పందనలను కాష్ చేస్తుంది, కాబట్టి అదే URL కోసం పునరావృత అభ్యర్థనలు వేగంగా ఉంటాయి."
601	"షేర్ URL ఫార్మాట్"
602	"ప్రొఫెషనల్ మోడ్‌లో మీరు షేర్‌పై క్లిక్ చేసినప్పుడు, ANQR మీ ప్రస్తుత సెట్టింగ్‌లను URL పారామీటర్‌లలోకి ఎన్‌కోడ్ చేస్తుంది. ఫార్మాట్ ఇది:"
603	"https://anqr.link/?data=...&ec=H&style=rounded&...."
604	"ఈ పారామీటర్‌లు API పారామీటర్‌లను ప్రతిబింబిస్తాయి, కాబట్టి మీరు బేస్ పాత్‌ను / నుండి /api/qr కు మార్చి అవసరమైన విధంగా w/h పారామీటర్‌లను సర్దుబాటు చేయడం ద్వారా షేర్ URLను API URLగా మార్చవచ్చు."
605	"గమనిక: స్థానిక ఫైల్‌ల నుండి అప్‌లోడ్ చేసిన ఓవర్‌లే చిత్రాలను URL ద్వారా షేర్ చేయలేరు — షేర్ చేసిన లింక్‌లు మరియు API కాల్‌లలో URL-ఆధారిత ఓవర్‌లేలు (img పారామీటర్) మాత్రమే పనిచేస్తాయి."
606	రేట్ లిమిట్‌లు మరియు వినియోగం"
607	"సహేతుక వాల్యూమ్‌ల కోసం API ఉచితంగా ఉపయోగించడానికి అందుబాటులో ఉంది. అధిక-వాల్యూమ్ వినియోగం లేదా గ్యారెంటీడ్ అప్‌టైమ్ అవసరమయ్యే వాణిజ్య అప్లికేషన్‌ల కోసం, దయచేసి మమ్మల్ని సంప్రదించండి."
608	"API ప్రతిస్పందనలు అగ్రెసివ్ కాషింగ్ హెడర్‌లను కలిగి ఉంటాయి. ఉత్తమ పనితీరు కోసం, మీ వైపు ప్రతిస్పందనలను కాష్ చేయండి లేదా ఒకే విధమైన QR కోడ్‌ల కోసం స్థిరంగా అదే URLను ఉపయోగించండి."
609	"అడ్వాన్స్‌డ్ మోడ్‌లో భాషా-సంబంధిత చెల్లింపులు"
610	"అడ్వాన్స్‌డ్ మోడ్‌ను ఉపయోగిస్తున్నప్పుడు, ANQR మీరు ఎంచుకున్న భాషకు సంబంధించిన చెల్లింపు పద్ధతులను స్వయంచాలకంగా చూపిస్తుంది. ఉదాహరణకు, వియత్నామీస్ వినియోగదారులు VietQRను చూస్తారు, థాయ్ వినియోగదారులు PromptPayను చూస్తారు మరియు భారతీయ భాషా వినియోగదారులు UPI మరియు BharatQRను చూస్తారు. గ్లోబల్ చెల్లింపు పద్ధతులు (క్రిప్టోకరెన్సీ, PayPal, Cash App) అన్ని భాషలకు అందుబాటులో ఉంటాయి. ప్రొఫెషనల్ మోడ్ భాషతో సంబంధం లేకుండా అన్ని చెల్లింపు ప్రమాణాలను అన్‌లాక్ చేస్తుంది."
611	"యూరోపియన్ చెల్లింపు ప్రమాణాలు"
612	"EPC/SEPA (EU): EPC QR కోడ్ స్టాండర్డ్‌ను అనుసరించే యూరోపియన్ బ్యాంక్ ట్రాన్స్‌ఫర్ QR కోడ్‌లు. IBAN, BIC (దేశీయ కోసం ఐచ్ఛికం), EUR లో మొత్తం మరియు నిర్మాణాత్మక లేదా నిర్మాణాత్మకం కాని చెల్లింపు సూచనలకు మద్దతు ఇస్తుంది. స్విట్జర్లాండ్, నార్వే, ఐస్‌లాండ్, లిక్టెన్‌స్టెయిన్, మొనాకో మరియు సాన్ మరినోతో సహా EU దేశాలతో కూడిన SEPA జోన్ అంతటా ఉపయోగించబడుతుంది."
613	"స్విస్ QR-బిల్: SIX ఇంప్లిమెంటేషన్ గైడ్‌లైన్స్‌ను అనుసరించే స్విస్ చెల్లింపు ప్రమాణం. CHF మరియు EUR, QR-రిఫరెన్స్ (QRR), క్రెడిటర్ రిఫరెన్స్ (ISO 11649), నిర్మాణాత్మక క్రెడిటర్/డెబ్టర్ చిరునామాలు మరియు బిల్ సమాచారానికి మద్దతు ఇస్తుంది. 2022 నుండి స్విస్ ఇన్‌వాయిస్‌లకు అవసరం."
614	"భారతీయ చెల్లింపు ప్రమాణాలు"
615	"UPI (భారతదేశం): NPCI డీప్ లింకింగ్ స్పెసిఫికేషన్‌ను అనుసరించే యూనిఫైడ్ పేమెంట్స్ ఇంటర్‌ఫేస్. VPA (వర్చువల్ పేమెంట్ అడ్రస్), చెల్లింపుదారు పేరు, INR లో మొత్తం, లావాదేవీ నోట్, రిఫరెన్స్ ID, మర్చంట్ కేటగిరీ కోడ్ మరియు లావాదేవీ మోడ్‌కు మద్దతు ఇస్తుంది."
616	"BharatQR (భారతదేశం): UPI మరియు కార్డ్-ఆధారిత చెల్లింపులు రెండింటికీ మద్దతు ఇచ్చే యూనిఫైడ్ QR ప్రమాణం. గరిష్ట అనుకూలత కోసం UPI VPAను కార్డ్ PANతో కలుపుతుంది. మర్చంట్ పేరు, నగరం, MCC, GST వివరాలు మరియు ఇన్‌వాయిస్/రిఫరెన్స్ నంబర్‌లను కలిగి ఉంటుంది."
617	"ఆగ్నేయాసియా చెల్లింపు ప్రమాణాలు"
618	"PayNow (సింగపూర్): SGQR ప్రొఫైల్‌తో EMVCo QR స్పెసిఫికేషన్‌ను ఉపయోగించే సింగపూర్ ఫాస్ట్ పేమెంట్ సిస్టమ్. ప్రాక్సీ ఐడెంటిఫైయర్‌లుగా UEN (వ్యాపార నమోదు), మొబైల్ నంబర్ లేదా NRICకి మద్దతు ఇస్తుంది. మొత్తం సవరణీయత ఫ్లాగ్ మరియు గడువు తేదీని కలిగి ఉంటుంది."
619	"PromptPay (థాయిలాండ్): బ్యాంక్ ఆఫ్ థాయిలాండ్ EMV ప్రొఫైల్‌ను అనుసరించే థాయ్ జాతీయ చెల్లింపు వ్యవస్థ. మొబైల్ నంబర్, నేషనల్ ID, ట్యాక్స్ ID, ఇ-వాలెట్ ID మరియు బహుళ రిఫరెన్స్ ఫీల్డ్‌లతో బిల్ పేమెంట్‌కు మద్దతు ఇస్తుంది."
620	"QRIS (ఇండోనేషియా): క్విక్ రెస్పాన్స్ కోడ్ ఇండోనేషియన్ స్టాండర్డ్. మర్చంట్ ID, NMID (నేషనల్ మర్చంట్ ID), మర్చంట్ క్రైటీరియా క్లాసిఫికేషన్ మరియు కన్వీనియన్స్ ఫీజులు (ఫిక్స్‌డ్ లేదా శాతం)కు మద్దతు ఇచ్చే EMV-ఆధారిత జాతీయ చెల్లింపు ప్రమాణం."
621	"DuitNow (మలేషియా): మలేషియన్ ఇన్‌స్టంట్ పేమెంట్ సిస్టమ్. NRIC, మొబైల్, పాస్‌పోర్ట్, ఆర్మీ ID మరియు వ్యాపార నమోదు నంబర్‌లతో సహా బహుళ ప్రాక్సీ రకాలకు మద్దతు ఇస్తుంది."
622	"VietQR (వియత్నాం): వియత్నామీస్ ఇంటర్‌బ్యాంక్ ట్రాన్స్‌ఫర్ స్టాండర్డ్. బ్యాంక్ BIN (NAPAS గుర్తింపు) మరియు ఖాతా నంబర్ అవసరం. వివిధ ట్రాన్స్‌ఫర్ రకాల (QRPUSH, QRIBFTTA, QRIBFTTC) కోసం బహుళ సర్వీస్ కోడ్‌లకు మద్దతు ఇస్తుంది."
623	"QR Ph (ఫిలిప్పీన్స్): InstaPay మరియు PESONet కోసం ఫిలిప్పైన్ QR పేమెంట్ స్టాండర్డ్. P2M (వ్యక్తి-నుండి-మర్చంట్) లావాదేవీల కోసం మర్చంట్ గుర్తింపుతో ఖాతా నంబర్‌లను ఉపయోగిస్తుంది."
624	"తూర్పు ఆసియా చెల్లింపు ప్రమాణాలు"
625	"TWQR (తైవాన్): తైవానీస్ QR పేమెంట్ స్టాండర్డ్. మర్చంట్ ID, ట్యాక్స్ ID మరియు TWD మొత్తాలకు మద్దతు ఇస్తుంది."
626	"HKQR/FPS (హాంకాంగ్): హాంకాంగ్ ఫాస్టర్ పేమెంట్ సిస్టమ్ QR కోడ్‌లు. పేమెంట్ ఐడెంటిఫైయర్‌లుగా FPS ID, మొబైల్ నంబర్ లేదా ఇమెయిల్‌కు మద్దతు ఇస్తుంది. HKD లో మొత్తాలు."
627	"JPQR (జపాన్): జపనీస్ యూనిఫైడ్ QR కోడ్ పేమెంట్ స్టాండర్డ్. JPY మొత్తాలతో మర్చంట్ గుర్తింపు కోసం స్టోర్ IDను ఉపయోగిస్తుంది."
628	"ఇతర ప్రాంతీయ చెల్లింపు ప్రమాణాలు"
629	"PIX (బ్రెజిల్): BR కోడ్ స్పెసిఫికేషన్‌ను అనుసరించే బ్రెజిలియన్ సెంట్రల్ బ్యాంక్ ఇన్‌స్టంట్ పేమెంట్ సిస్టమ్. PIX కీలు (CPF, CNPJ, ఇమెయిల్, ఫోన్ లేదా రాండమ్ కీ), మర్చంట్ పేరు/నగరం, లావాదేవీ ID మరియు BRL మొత్తాలకు మద్దతు ఇస్తుంది."
630	"AusPayNet/NPP PayID (ఆస్ట్రేలియా): ఆస్ట్రేలియన్ న్యూ పేమెంట్స్ ప్లాట్‌ఫామ్ PayID సిస్టమ్. PayID రకాలు (ఇమెయిల్, మొబైల్, ABN, ఆర్గనైజేషన్ ID) లేదా సాంప్రదాయ BSB + ఖాతా నంబర్‌కు మద్దతు ఇస్తుంది. చెల్లింపుదారులు NPP లుక్అప్ నుండి నమోదిత పేరును చూస్తారు కాబట్టి మర్చంట్ పేరు ఐచ్ఛికం."
631	"క్రిప్టోకరెన్సీ చెల్లింపులు"
632	"Bitcoin/Litecoin (BIP-21): వాలెట్ అడ్రస్, ఐచ్ఛిక మొత్తం మరియు లేబుల్‌తో ప్రామాణిక క్రిప్టోకరెన్సీ పేమెంట్ URIలు. అన్ని ప్రధాన Bitcoin మరియు Litecoin వాలెట్‌లతో అనుకూలం."
633	"Lightning Network (BOLT11): లైట్నింగ్ నెట్‌వర్క్ పేమెంట్ ఇన్‌వాయిస్‌లు. కనీస ఫీజులతో తక్షణ Bitcoin చెల్లింపుల కోసం BOLT11 ఎన్‌కోడెడ్ ఇన్‌వాయిస్ స్ట్రింగ్‌ను పేస్ట్ చేయండి."
634	"Ethereum (EIP-681): నేటివ్ ETH ట్రాన్స్‌ఫర్‌లు మరియు ERC-20 టోకెన్ ట్రాన్స్‌ఫర్‌లకు మద్దతు ఇచ్చే Ethereum లావాదేవీ అభ్యర్థన URIలు. మల్టీ-నెట్‌వర్క్ సపోర్ట్ (Mainnet, Polygon, BSC, Arbitrum, Optimism, Avalanche), గ్యాస్ పారామీటర్‌లు మరియు కాంట్రాక్ట్ ఫంక్షన్ కాల్‌ల కోసం చెయిన్ IDని కలిగి ఉంటుంది."
635	"పేమెంట్ లింక్ సేవలు"
636	"PayPal.Me: యూజర్‌నేమ్ మరియు ఐచ్ఛిక ముందుగా నింపిన మొత్తంతో PayPal పేమెంట్ లింక్‌లు. స్వీకర్తలు PayPal బ్యాలెన్స్, కార్డ్‌లు లేదా బ్యాంక్ ఖాతాల ద్వారా చెల్లించవచ్చు."
637	"Cash App: ఐచ్ఛిక మొత్తంతో $cashtag ఉపయోగించి Cash App పేమెంట్ లింక్‌లు. పీర్-టు-పీర్ చెల్లింపుల కోసం యునైటెడ్ స్టేట్స్‌లో ప్రసిద్ధి."
638	"జెనరిక్ EMV QR"
639	"EMV జెనరిక్: ప్రత్యేకంగా జాబితా చేయని చెల్లింపు పథకాల కోసం కస్టమ్ EMV మర్చంట్-ప్రెజెంటెడ్ మోడ్ QR కోడ్‌లను సృష్టించండి. మర్చంట్ పేరు, నగరం, దేశ కోడ్ (ISO 3166-1), కరెన్సీ కోడ్ (ISO 4217 న్యూమరిక్), MCC, టిప్/కన్వీనియన్స్ ఫీ ఎంపికలు మరియు అదనపు డేటా ఫీల్డ్‌లను కాన్ఫిగర్ చేయండి. టెస్టింగ్ లేదా కస్టమ్ ఇంటిగ్రేషన్‌ల కోసం ఉపయోగపడుతుంది."

508   "ప్రాథమిక పారామితులు"
