1	"ANQR பற்றி"
479	"இழப்பீடு"
480	"பின்வருவனவற்றிலிருந்து எழும் எந்தவொரு உரிமைகோரல்கள், சேதங்கள், இழப்புகள், பொறுப்புகள், செலவுகள் மற்றும் செலவுகள் (சட்டக் கட்டணங்கள் உட்பட) ஆகியவற்றிலிருந்து ANQR, அதன் ஆபரேட்டர்கள், துணை நிறுவனங்கள் மற்றும் அந்தந்த அதிகாரிகள், இயக்குநர்கள், ஊழியர்கள் மற்றும் முகவர்களை இழப்பீடு வழங்கவும், பாதுகாக்கவும், தீங்கற்றதாக வைத்திருக்கவும் நீங்கள் ஒப்புக்கொள்கிறீர்கள்: (அ) தளத்தை நீங்கள் பயன்படுத்துதல்; (ஆ) இந்த விதிமுறைகளை நீங்கள் மீறுதல்; (இ) மூன்றாம் தரப்பு உரிமைகளை நீங்கள் மீறுதல்; (ஈ) QR குறியீடுகளில் நீங்கள் குறியாக்கம் செய்யும் எந்தவொரு உள்ளடக்கமும்."
481	"சர்ச்சை தீர்வு"
482	"இந்த விதிமுறைகள் அல்லது ANQR-ஐ நீங்கள் பயன்படுத்துவதால் எழும் எந்தவொரு சர்ச்சையும் முதலில் ${CONTACT_EMAIL} ஐத் தொடர்புகொள்வதன் மூலம் முறைசாரா பேச்சுவார்த்தை மூலம் தீர்க்க முயற்சிக்கப்பட வேண்டும்."
483	"முறைசாரா தீர்வு தோல்வியுற்றால், ஆஸ்திரேலியாவின் விக்டோரியாவில் பிணைப்பு நடுவர் மூலம் தகராறுகள் தீர்க்கப்படும், தவிர, இரு தரப்பினரும் அறிவுசார் சொத்து மீறல்களுக்கு நீதிமன்றத்தில் தடை உத்தரவு நிவாரணம் பெறலாம்."
484	"வகுப்பு நடவடிக்கை விலக்கு"
485	"சட்டத்தால் அனுமதிக்கப்பட்ட அளவிற்கு, எந்தவொரு தகராறு தீர்வு நடவடிக்கைகளும் ஒரு தனிப்பட்ட அடிப்படையில் மட்டுமே நடத்தப்படும் என்றும், ஒரு வர்க்க, ஒருங்கிணைந்த அல்லது பிரதிநிதித்துவ நடவடிக்கையாக அல்ல என்றும் நீங்கள் ஒப்புக்கொள்கிறீர்கள்."
486	"ஆளும் சட்டம்"
487	"இந்த விதிமுறைகள் ஆஸ்திரேலியாவின் விக்டோரியாவின் சட்டங்களால் நிர்வகிக்கப்படுகின்றன, சட்ட முரண்பாடு கொள்கைகளைப் பொருட்படுத்தாமல். ஆஸ்திரேலியாவின் விக்டோரியாவில் அமைந்துள்ள நீதிமன்றங்களின் பிரத்யேக அதிகார வரம்பிற்கு நீங்கள் ஒப்புதல் அளிக்கிறீர்கள்."
488	"மாற்றங்கள் மற்றும் கிடைக்கும் தன்மை"
489	"எந்த நேரத்திலும் அறிவிப்பு அல்லது பொறுப்பு இல்லாமல் தளத்தை (அல்லது அதன் எந்தப் பகுதியையும்) நாங்கள் மாற்றலாம், இடைநிறுத்தலாம் அல்லது நிறுத்தலாம்."
490	"இந்த விதிமுறைகளை நாங்கள் எந்த நேரத்திலும் புதுப்பிக்கலாம். கடைசியாகப் புதுப்பிக்கப்பட்டது தேதி அவை எப்போது சமீபத்தில் திருத்தப்பட்டன என்பதைக் குறிக்கிறது. மாற்றங்களுக்குப் பிறகு தொடர்ந்து பயன்படுத்துவது ஏற்றுக்கொள்ளலைக் குறிக்கிறது."
491	"பிரிக்கக்கூடிய தன்மை"
492	"இந்த விதிமுறைகளின் ஏதேனும் ஒரு விதி செல்லாததாகவோ அல்லது செயல்படுத்த முடியாததாகவோ கருதப்பட்டால், அந்த விதி அதிகபட்சமாக அனுமதிக்கப்பட்ட அளவிற்கு செயல்படுத்தப்படும், மேலும் மீதமுள்ள விதிகள் முழு பலனிலும் விளைவுகளிலும் இருக்கும்."
493	"தள்ளுபடி"
494	"இந்த விதிமுறைகளின் எந்தவொரு உரிமையையோ அல்லது விதியையோ நாங்கள் செயல்படுத்தத் தவறினால், அத்தகைய உரிமை அல்லது விதியை விட்டுக்கொடுப்பதாகக் கருதப்படாது."
495	"முழு ஒப்பந்தம்"
496	"இந்த விதிமுறைகள், எங்கள் தனியுரிமைக் கொள்கையுடன் சேர்ந்து, தளத்தைப் பயன்படுத்துவது தொடர்பாக உங்களுக்கும் ANQR-க்கும் இடையிலான முழு ஒப்பந்தத்தையும் உருவாக்குகின்றன, மேலும் முந்தைய ஒப்பந்தங்களை மீறுகின்றன."
497	"கட்டாய மஜூர்"
498	"இயற்கை பேரழிவுகள், போர், பயங்கரவாதம், கலவரங்கள், அரசாங்க நடவடிக்கைகள் அல்லது இணையம்/உள்கட்டமைப்பு தோல்விகள் உள்ளிட்ட எங்கள் நியாயமான கட்டுப்பாட்டிற்கு அப்பாற்பட்ட சூழ்நிலைகள் காரணமாக செயல்திறனில் ஏற்படும் எந்தவொரு தோல்வி அல்லது தாமதத்திற்கும் நாங்கள் பொறுப்பேற்க மாட்டோம்."
499	"தொடர்பு"
500	"இந்த விதிமுறைகள் பற்றிய கேள்விகளை இந்த முகவரிக்கு அனுப்பலாம்: ${CONTACT_EMAIL}"
501	"ஏற்றப்பட்டவுடன் ஆஃப்லைனில் வேலை செய்யும் — இது நீங்கள் எங்கும் இயக்கக்கூடிய நிலையான வலை பயன்பாடாகும்."
502	"இயல்பாக, உருவாக்கம் உங்கள் உலாவியில் உள்ளூரில் நடக்கும். தொழில்முறை பயன்பாட்டிற்கு, URL அளவுருக்கள் வழியாக QR குறியீடுகளை உருவாக்க சர்வர்-பக்க API ஐயும் பயன்படுத்தலாம் — வலைத்தளங்கள், மின்னஞ்சல்கள் அல்லது தானியங்கு பணிப்பாய்வுகளில் உட்பொதிக்க சரியானது."
503	"தொழில்முறை பயன்பாட்டிற்கு, ANQR URL அளவுருக்களிலிருந்து QR குறியீடுகளை உருவாக்கும் சர்வர்-பக்க API ஐ வழங்குகிறது. API ஐப் பயன்படுத்தும்போது, உங்கள் QR உள்ளடக்கம் படத்தை ரெண்டர் செய்ய எங்கள் சர்வர்களில் செயலாக்கப்படுகிறது, ஆனால் சேமிக்கப்படுவதில்லை அல்லது பதிவு செய்யப்படுவதில்லை."
504	"சர்வர்-பக்க API ஐப் பயன்படுத்தும்போது, கோரப்பட்ட படத்தை ரெண்டர் செய்வதைத் தவிர வேறு எந்த நோக்கத்திற்கும் உங்கள் உள்ளடக்கம் சேமிக்கப்படுவதில்லை, பதிவு செய்யப்படுவதில்லை அல்லது பயன்படுத்தப்படுவதில்லை."
505	"API குறிப்பு"
506	"ANQR URL அளவுருக்கள் வழியாக QR குறியீடுகளை உருவாக்குவதற்கான சர்வர்-பக்க API ஐ வழங்குகிறது. கிளையன்ட்-பக்க JavaScript இல்லாமல் வலைத்தளங்கள், மின்னஞ்சல்கள், ஆவணங்கள் அல்லது தானியங்கு பணிப்பாய்வுகளில் QR குறியீடுகளை உட்பொதிக்க இது சிறந்தது."
507	"அடிப்படை URL: https://anqr.link/api/qr"
508	அடிப்படை அளவுருக்கள்"
509	"தேவையான மற்றும் பொதுவான அளவுருக்கள் (அளவுரு பெயர்கள் மொழிபெயர்க்கப்படவில்லை):"
510	"data (தேவை): QR குறியீட்டில் குறியாக்கம் செய்ய வேண்டிய உள்ளடக்கம். சிறப்பு எழுத்துகளை URL-குறியாக்கம் செய்யவும்."
511	"size: பிக்சல்களில் பட அளவு (இயல்புநிலை: 400, அதிகபட்சம்: 2000). w/h குறிப்பிடப்படாவிட்டால் பயன்படுத்தப்படும்."
512	"w, h: பிக்சல்களில் வெளியீட்டு அகலம் மற்றும் உயரம். size அளவுருவை மீறுகிறது."
513	"format: வெளியீட்டு வடிவம் — png, webp, அல்லது gif (இயல்புநிலை: png)."
514	"ec: பிழை திருத்தும் நிலை — L, M, Q, அல்லது H (இயல்புநிலை: H)."
515	"fg: # இல்லாமல் hex ஆக முன்புற வண்ணம் (இயல்புநிலை: 000000)."
516	"bg: # இல்லாமல் hex ஆக பின்புற வண்ணம் (இயல்புநிலை: ffffff)."
517	"transparent: வெளிப்படையான பின்னணிக்கு 1 என அமைக்கவும்."
518	"margin: தொகுதிகளில் அமைதியான மண்டலம் (இயல்புநிலை: 4)."
519	ஸ்டைலிங் அளவுருக்கள்"
520	"தொகுதி மற்றும் வடிவ ஸ்டைலிங்:"
521	"style: தொகுதி பாணி — square, rounded, dots, diamond, connected."
522	"finder: கண்டுபிடிப்பான் வடிவ பாணி — square, rounded, circle."
523	"align: சீரமைப்பு வடிவ பாணி — match_finder, square, rounded, circle."
524	"timing: நேர வடிவ பாணி — match_module, solid, dashed."
525	"radius: மூலை ஆரம் சதவீதம் 0-100."
526	"gap: தொகுதி இடைவெளி சதவீதம் 0-50."
527	"gapMode: இடைவெளி முறை — none, inset, stroke, negative_space."
528	"eyeOuter, eyeInner: கண் பாணிகள் — square, rounded, circle."
529	"eyeScale: கண் அளவு சதவீதம் (இயல்புநிலை: 100)."
530	"grad: சாய்வு வகை — none, linear, radial, conic."
531	"gradAngle: நேரியல் சாய்வுகளுக்கான சாய்வு கோணம்."
532	"gradStops: color1,pos1,color2,pos2,... ஆக சாய்வு நிறுத்தங்கள் (எ.கா., ff0000,0,0000ff,1)."
533	மேலடுக்கு அளவுருக்கள்"
534	"பட மேலடுக்கு விருப்பங்கள் (மேலடுக்கு படம் சர்வர்-பக்கத்தில் பெறப்படுகிறது):"
535	"img: மேலடுக்கு படத்திற்கான URL (பொதுவில் அணுகக்கூடியதாக இருக்க வேண்டும்)."
536	"mode: மேலடுக்கு முறை — center, halftone, blend, brightness, mosaic, dithered, blue-noise, subpixel."
537	"intensity: மேலடுக்கு தீவிரம் 0-100 (இயல்புநிலை: 100)."
538	"colorMode: மேலடுக்கு வண்ண முறை — color, grayscale, bw."
539	"fit: மேலடுக்கு எவ்வாறு பொருந்துகிறது — cover, contain, stretch."
540	"rot: டிகிரிகளில் மேலடுக்கு சுழற்சி."
541	"flipX, flipY: மேலடுக்கை புரட்ட 1 என அமைக்கவும்."
542	"keepFinders: கண்டுபிடிப்பான் வடிவங்களைப் பாதுகாக்கவும் (இயல்புநிலை: 1)."
543	"keepTiming, keepAlign: நேரம்/சீரமைப்பு வடிவங்களைப் பாதுகாக்க 1 என அமைக்கவும்."
544	முன்செயலாக்க அளவுருக்கள்"
545	"மேலடுக்குக்கு பயன்படுத்தப்படும் பட முன்செயலாக்கம்:"
546	"brightness: -100 முதல் 100 வரை சரிசெய்தல் (இயல்புநிலை: 0)."
547	"contrast: -100 முதல் 100 வரை சரிசெய்தல் (இயல்புநிலை: 0)."
548	"gamma: 0.1 முதல் 3 வரை மதிப்பு (இயல்புநிலை: 1)."
549	"saturation: -100 முதல் 100 வரை சரிசெய்தல் (இயல்புநிலை: 0)."
550	"hue: டிகிரிகளில் நிற சுழற்சி."
551	"blur: பிக்சல்களில் மங்கல்."
552	"sharpen: கூர்மை அளவு 0-100."
553	"posterize: போஸ்டரைஸ் நிலைகள்."
554	"threshold: பைனரி வரம்பு 0-255."
555	"edge: விளிம்பு கண்டறிதல் — off, sobel, canny."
556	"invert: வண்ணங்களை தலைகீழாக மாற்ற 1 என அமைக்கவும்."
557	வாட்டர்மார்க் அளவுருக்கள்"
558	"உருவாக்கப்பட்ட QR குறியீடுகளில் வாட்டர்மார்க்குகளைச் சேர்க்கவும்:"
559	"wmEn: வாட்டர்மார்க்கை இயக்க 1 என அமைக்கவும்."
560	"wmKind: வாட்டர்மார்க் வகை — text, image, pattern."
561	"wmText: வாட்டர்மார்க் உரை (URL-குறியிடப்பட்டது)."
562	"wmImg: வாட்டர்மார்க் படத்திற்கான URL."
563	"wmPos: நிலை — center, corners, edges, behind, quiet_zone."
564	"wmOpacity: ஒளிபுகா தன்மை 0-100 (இயல்புநிலை: 50)."
565	"wmBlend: கலப்பு முறை — normal, multiply, screen, overlay."
566	அனிமேஷன் அளவுருக்கள்"
567	"அனிமேஷன் செய்யப்பட்ட GIF வெளியீட்டிற்கு (format=gif தேவை):"
568	"animPattern: அனிமேஷன் வடிவம் — none, pulse, wave, scanline, shimmer, drift, color_cycle."
569	"animFrames: பிரேம்களின் எண்ணிக்கை 1-60 (இயல்புநிலை: 24)."
570	"animSpeed: மில்லி விநாடிகளில் பிரேம் தாமதம் 10-1000 (இயல்புநிலை: 100)."
571	"animSeed: அனிமேஷனுக்கான சீரற்ற விதை."
572	"easing: அனிமேஷன் ஈஸிங் — linear, ease_in, ease_out, ease_in_out, bounce."
573	வெளியீட்டு அளவுருக்கள்"
574	"வெளியீட்டு வடிவ விருப்பங்கள்:"
575	"quality: WebP தரம் 0-1 (இயல்புநிலை: 0.9)."
576	"webpQ: WebP தரம் 0-100 (இயல்புநிலை: 90)."
577	"gifColors: GIF தட்டு அளவு 2-256 (இயல்புநிலை: 256)."
578	"dpi: PNG க்கான வெளியீட்டு DPI (இயல்புநிலை: 72)."
579	"metaTitle, metaAuthor, metaCopy, metaDesc: PNG மெட்டாடேட்டா புலங்கள்."
580	பயன்பாட்டு எடுத்துக்காட்டு"
581	"அடிப்படை QR குறியீடு:"
582	"https://anqr.link/api/qr?data=https://example.com"
583	"தனிப்பயன் வண்ணங்களுடன் ஸ்டைல் செய்யப்பட்ட QR குறியீடு:"
584	"https://anqr.link/api/qr?data=Hello&size=300&fg=1e40af&bg=ffffff&style=rounded&radius=30"
585	"மேலடுக்கு படத்துடன் QR குறியீடு:"
586	"https://anqr.link/api/qr?data=https://example.com&ec=H&img=https://example.com/logo.png&mode=halftone&intensity=70"
587	"அனிமேஷன் செய்யப்பட்ட GIF:"
588	"https://anqr.link/api/qr?data=Hello&format=gif&animPattern=pulse&animFrames=24&easing=ease_in_out"
589	"QR குறியீடுகளை உட்பொதித்தல்"
590	"தொழில்முறை பயன்முறையில், பகிர்வு அம்சம் உட்பொதிக்கக்கூடிய HTML மற்றும் URLகளை உருவாக்குகிறது. உட்பொதித்தல் எவ்வாறு செயல்படுகிறது என்பது இங்கே:"
591	"பகிர்வு இணைப்பு: உங்கள் அனைத்து அமைப்புகளும் URL அளவுருக்களாக குறியிடப்பட்ட ANQR பயன்பாட்டிற்கான URL ஐ உருவாக்குகிறது. பெறுநர்கள் QR குறியீட்டைப் பார்க்கவும் மாற்றவும் முடியும்."
592	"பட உட்பொதிப்பு: சர்வர் API க்கு சுட்டிக்காட்டும் <img> குறிச்சொல்லை உருவாக்குகிறது. QR குறியீடு சர்வர்-பக்கத்தில் ரெண்டர் செய்யப்பட்டு படமாக வழங்கப்படுகிறது."
593	"Markdown உட்பொதிப்பு: ஆவணப்படுத்தல் மற்றும் README கோப்புகளுக்கான Markdown பட தொடரியலை உருவாக்குகிறது."
594	"நேரடி API URL: பயன்பாடுகள், ஸ்கிரிப்டுகள் அல்லது பிற ஒருங்கிணைப்புகளில் பயன்படுத்துவதற்கான மூல API URL."
595	"HTML எடுத்துக்காட்டு"
596	"உங்கள் வலைத்தளத்தில் QR குறியீட்டை உட்பொதிக்க:"
597	"<img src=\"https://anqr.link/api/qr?data=https://yoursite.com&size=200\" alt=\"QR Code\" />"
598	"பதிலளிக்கக்கூடிய அளவுக்கு:"
599	"<img src=\"https://anqr.link/api/qr?data=https://yoursite.com&size=400\" alt=\"QR Code\" style=\"max-width: 100%; height: auto;\" />"
600	"சர்வர் நீண்ட கேச் தலைப்புகளுடன் பதில்களை கேச் செய்கிறது, எனவே அதே URL க்கான மீண்டும் மீண்டும் கோரிக்கைகள் வேகமாக இருக்கும்."
601	"பகிர்வு URL வடிவம்"
602	"தொழில்முறை பயன்முறையில் பகிர் என்பதைக் கிளிக் செய்யும்போது, ANQR உங்கள் தற்போதைய அமைப்புகளை URL அளவுருக்களில் குறியிடுகிறது. வடிவம்:"
603	"https://anqr.link/?data=...&ec=H&style=rounded&...."
604	"இந்த அளவுருக்கள் API அளவுருக்களை பிரதிபலிக்கின்றன, எனவே அடிப்படை பாதையை / இலிருந்து /api/qr ஆக மாற்றி தேவைக்கேற்ப w/h அளவுருக்களை சரிசெய்வதன் மூலம் பகிர்வு URL ஐ API URL ஆக மாற்றலாம்."
605	"குறிப்பு: உள்ளூர் கோப்புகளிலிருந்து பதிவேற்றப்பட்ட மேலடுக்கு படங்களை URL வழியாக பகிர முடியாது — URL-அடிப்படையிலான மேலடுக்குகள் (img அளவுரு) மட்டுமே பகிரப்பட்ட இணைப்புகள் மற்றும் API அழைப்புகளில் வேலை செய்யும்."
606	வீத வரம்புகள் மற்றும் பயன்பாடு"
607	"நியாயமான அளவுகளுக்கு API இலவசமாகப் பயன்படுத்தலாம். உத்தரவாதமான இயங்குநேரம் தேவைப்படும் அதிக அளவு பயன்பாடு அல்லது வணிக பயன்பாடுகளுக்கு, எங்களைத் தொடர்பு கொள்ளவும்."
608	"API பதில்களில் ஆக்கிரமிப்பு கேச்சிங் தலைப்புகள் உள்ளன. சிறந்த செயல்திறனுக்கு, உங்கள் பக்கத்தில் பதில்களை கேச் செய்யுங்கள் அல்லது ஒரே மாதிரியான QR குறியீடுகளுக்கு அதே URL ஐ தொடர்ந்து பயன்படுத்தவும்."
609	"மேம்பட்ட பயன்முறையில் மொழி-தொடர்புடைய கட்டணங்கள்"
610	"மேம்பட்ட பயன்முறையைப் பயன்படுத்தும்போது, ANQR தானாகவே உங்கள் தேர்ந்தெடுக்கப்பட்ட மொழிக்கு பொருத்தமான கட்டண முறைகளைக் காட்டுகிறது. எடுத்துக்காட்டாக, வியட்நாமியப் பயனர்கள் VietQR-ஐப் பார்க்கிறார்கள், தாய் பயனர்கள் PromptPay-ஐப் பார்க்கிறார்கள், இந்திய மொழி பயனர்கள் UPI மற்றும் BharatQR-ஐப் பார்க்கிறார்கள். உலகளாவிய கட்டண முறைகள் (கிரிப்டோகரன்சி, PayPal, Cash App) அனைத்து மொழிகளுக்கும் கிடைக்கும். மொழியைப் பொருட்படுத்தாமல் அனைத்து கட்டணத் தரநிலைகளையும் தொழில்முறை பயன்முறை திறக்கிறது."
611	"ஐரோப்பிய கட்டணத் தரநிலைகள்"
612	"EPC/SEPA (EU): EPC QR குறியீடு தரநிலையைப் பின்பற்றும் ஐரோப்பிய வங்கி பரிமாற்ற QR குறியீடுகள். IBAN, BIC (உள்நாட்டிற்கு விருப்பமானது), EUR இல் தொகை, மற்றும் கட்டமைக்கப்பட்ட அல்லது கட்டமைக்கப்படாத கட்டணக் குறிப்புகளை ஆதரிக்கிறது. சுவிட்சர்லாந்து, நார்வே, ஐஸ்லாந்து, லிச்சென்ஸ்டைன், மொனாக்கோ மற்றும் சான் மரினோ உள்ளிட்ட EU நாடுகள் உட்பட SEPA மண்டலம் முழுவதும் பயன்படுத்தப்படுகிறது."
613	"Swiss QR-bill: SIX செயல்படுத்தல் வழிகாட்டுதல்களைப் பின்பற்றும் சுவிஸ் கட்டணத் தரநிலை. CHF மற்றும் EUR, QR-குறிப்பு (QRR), கடனளிப்பவர் குறிப்பு (ISO 11649), கட்டமைக்கப்பட்ட கடனளிப்பவர்/கடன் பெறுபவர் முகவரிகள் மற்றும் பில் தகவலை ஆதரிக்கிறது. 2022 முதல் சுவிஸ் விலைப்பட்டியல்களுக்குத் தேவை."
614	"இந்திய கட்டணத் தரநிலைகள்"
615	"UPI (இந்தியா): NPCI டீப் லிங்கிங் விவரக்குறிப்பைப் பின்பற்றும் ஒருங்கிணைந்த கட்டண இடைமுகம். VPA (மெய்நிகர் கட்டண முகவரி), பணம் பெறுபவரின் பெயர், INR இல் தொகை, பரிவர்த்தனை குறிப்பு, குறிப்பு ID, வணிகர் வகை குறியீடு மற்றும் பரிவர்த்தனை முறையை ஆதரிக்கிறது."
616	"BharatQR (இந்தியா): UPI மற்றும் அட்டை அடிப்படையிலான கட்டணங்கள் இரண்டையும் ஆதரிக்கும் ஒருங்கிணைந்த QR தரநிலை. அதிகபட்ச இணக்கத்திற்காக UPI VPA-ஐ அட்டை PAN உடன் இணைக்கிறது. வணிகர் பெயர், நகரம், MCC, GST விவரங்கள் மற்றும் விலைப்பட்டியல்/குறிப்பு எண்களை உள்ளடக்கியது."
617	"தென்கிழக்கு ஆசிய கட்டணத் தரநிலைகள்"
618	"PayNow (சிங்கப்பூர்): SGQR சுயவிவரத்துடன் EMVCo QR விவரக்குறிப்பைப் பயன்படுத்தும் சிங்கப்பூர் விரைவு கட்டண அமைப்பு. UEN (வணிகப் பதிவு), மொபைல் எண் அல்லது NRIC ஐ ப்ராக்சி அடையாளங்காட்டிகளாக ஆதரிக்கிறது. தொகை திருத்தக்கூடிய கொடி மற்றும் காலாவதி தேதியை உள்ளடக்கியது."
619	"PromptPay (தாய்லாந்து): தாய்லாந்து வங்கியின் EMV சுயவிவரத்தைப் பின்பற்றும் தாய் தேசிய கட்டண அமைப்பு. மொபைல் எண், தேசிய ID, வரி ID, e-wallet ID மற்றும் பல குறிப்புப் புலங்களுடன் பில் கட்டணத்தை ஆதரிக்கிறது."
620	"QRIS (இந்தோனேசியா): விரைவு மறுமொழி குறியீடு இந்தோனேசிய தரநிலை. வணிகர் ID, NMID (தேசிய வணிகர் ID), வணிகர் அளவுகோல் வகைப்படுத்தல் மற்றும் வசதிக் கட்டணங்களை (நிலையான அல்லது சதவீதம்) ஆதரிக்கும் EMV-அடிப்படையிலான தேசிய கட்டணத் தரநிலை."
621	"DuitNow (மலேசியா): மலேசிய உடனடி கட்டண அமைப்பு. NRIC, மொபைல், பாஸ்போர்ட், இராணுவ ID மற்றும் வணிகப் பதிவு எண்கள் உள்ளிட்ட பல ப்ராக்சி வகைகளை ஆதரிக்கிறது."
622	"VietQR (வியட்நாம்): வியட்நாமிய வங்கிகளுக்கு இடையிலான பரிமாற்றத் தரநிலை. வங்கி BIN (NAPAS அடையாளம்) மற்றும் கணக்கு எண் தேவை. வெவ்வேறு பரிமாற்ற வகைகளுக்கான (QRPUSH, QRIBFTTA, QRIBFTTC) பல சேவைக் குறியீடுகளை ஆதரிக்கிறது."
623	"QR Ph (பிலிப்பைன்ஸ்): InstaPay மற்றும் PESONet க்கான பிலிப்பைன் QR கட்டணத் தரநிலை. P2M (நபர்-வணிகர்) பரிவர்த்தனைகளுக்கான வணிகர் அடையாளத்துடன் கணக்கு எண்களைப் பயன்படுத்துகிறது."
624	"கிழக்கு ஆசிய கட்டணத் தரநிலைகள்"
625	"TWQR (தைவான்): தைவான் QR கட்டணத் தரநிலை. வணிகர் ID, வரி ID மற்றும் TWD தொகைகளை ஆதரிக்கிறது."
626	"HKQR/FPS (ஹாங்காங்): ஹாங்காங் விரைவு கட்டண அமைப்பு QR குறியீடுகள். FPS ID, மொபைல் எண் அல்லது மின்னஞ்சலை கட்டண அடையாளங்காட்டிகளாக ஆதரிக்கிறது. HKD இல் தொகைகள்."
627	"JPQR (ஜப்பான்): ஜப்பானிய ஒருங்கிணைந்த QR குறியீடு கட்டணத் தரநிலை. JPY தொகைகளுடன் வணிகர் அடையாளத்திற்கான கடை ID ஐப் பயன்படுத்துகிறது."
628	"பிற பிராந்திய கட்டணத் தரநிலைகள்"
629	"PIX (பிரேசில்): BR குறியீடு விவரக்குறிப்பைப் பின்பற்றும் பிரேசிலிய மத்திய வங்கி உடனடி கட்டண அமைப்பு. PIX விசைகள் (CPF, CNPJ, மின்னஞ்சல், தொலைபேசி அல்லது சீரற்ற விசை), வணிகர் பெயர்/நகரம், பரிவர்த்தனை ID மற்றும் BRL தொகைகளை ஆதரிக்கிறது."
630	"AusPayNet/NPP PayID (ஆஸ்திரேலியா): ஆஸ்திரேலிய புதிய கட்டண தளம் PayID அமைப்பு. PayID வகைகள் (மின்னஞ்சல், மொபைல், ABN, நிறுவன ID) அல்லது பாரம்பரிய BSB + கணக்கு எண்ணை ஆதரிக்கிறது. பணம் செலுத்துபவர்கள் NPP தேடலில் இருந்து பதிவுசெய்யப்பட்ட பெயரைப் பார்ப்பதால் வணிகர் பெயர் விருப்பமானது."
631	"கிரிப்டோகரன்சி கட்டணங்கள்"
632	"Bitcoin/Litecoin (BIP-21): வாலட் முகவரி, விருப்பத் தொகை மற்றும் லேபிளுடன் கூடிய நிலையான கிரிப்டோகரன்சி கட்டண URI கள். அனைத்து முக்கிய Bitcoin மற்றும் Litecoin வாலட்களுடன் இணக்கமானது."
633	"Lightning Network (BOLT11): லைட்னிங் நெட்வொர்க் கட்டண விலைப்பட்டியல்கள். குறைந்தபட்ச கட்டணத்துடன் உடனடி Bitcoin கட்டணங்களுக்கு BOLT11 குறியிடப்பட்ட விலைப்பட்டியல் சரத்தை ஒட்டவும்."
634	"Ethereum (EIP-681): நேட்டிவ் ETH பரிமாற்றங்கள் மற்றும் ERC-20 டோக்கன் பரிமாற்றங்களை ஆதரிக்கும் Ethereum பரிவர்த்தனை கோரிக்கை URI கள். பல நெட்வொர்க் ஆதரவுக்கான சங்கிலி ID (Mainnet, Polygon, BSC, Arbitrum, Optimism, Avalanche), எரிவாயு அளவுருக்கள் மற்றும் ஒப்பந்த செயல்பாட்டு அழைப்புகளை உள்ளடக்கியது."
635	"கட்டண இணைப்பு சேவைகள்"
636	"PayPal.Me: பயனர்பெயர் மற்றும் விருப்பமான முன்-நிரப்பப்பட்ட தொகையுடன் கூடிய PayPal கட்டண இணைப்புகள். பெறுநர்கள் PayPal இருப்பு, அட்டைகள் அல்லது வங்கிக் கணக்குகள் வழியாக பணம் செலுத்தலாம்."
637	"Cash App: விருப்பத் தொகையுடன் $cashtag ஐப் பயன்படுத்தும் Cash App கட்டண இணைப்புகள். நபர்-நபர் கட்டணங்களுக்கு அமெரிக்காவில் பிரபலமானது."
638	"பொதுவான EMV QR"
639	"EMV பொதுவானது: குறிப்பாக பட்டியலிடப்படாத கட்டணத் திட்டங்களுக்கான தனிப்பயன் EMV வணிகர்-வழங்கிய பயன்முறை QR குறியீடுகளை உருவாக்கவும். வணிகர் பெயர், நகரம், நாட்டுக் குறியீடு (ISO 3166-1), நாணயக் குறியீடு (ISO 4217 எண்), MCC, டிப்/வசதிக் கட்டண விருப்பங்கள் மற்றும் கூடுதல் தரவுப் புலங்களை உள்ளமைக்கவும். சோதனை அல்லது தனிப்பயன் ஒருங்கிணைப்புகளுக்கு பயனுள்ளது."

508   "அடிப்படை அளவுருக்கள்"
519   "ஸ்டைலிங் அளவுருக்கள்"
533   "மேலடுக்கு அளவுருக்கள்"
544   "முன் செயலாக்க அளவுருக்கள்"
557   "வாட்டர்மார்க் அளவுருக்கள்"
566   "அனிமேஷன் அளவுருக்கள்"
573   "வெளியீட்டு அளவுருக்கள்"
580   "எடுத்துக்காட்டு பயன்பாடு"
606   "விகித வரம்புகள் மற்றும் பயன்பாடு"
640   "ANQR மூலம் கற்றுக்கொள்ளுங்கள்"
641   "QR பிரச்சாரங்கள், பணம் செலுத்துதல், சந்தைப்படுத்தல் மற்றும் குறுக்கு மொழி பகிர்வு ஆகியவற்றை மேம்படுத்துவதற்கான நடைமுறை வழிகாட்டிகள்."
642   "ஏற்கனவே உள்ள QR பிரச்சாரங்களை மேம்படுத்துதல்"
643   "பயனர் பயணங்களை மீறாமல் இருக்கும் QR குறியீடுகளை எவ்வாறு தணிக்கை செய்வது, மேம்படுத்துவது மற்றும் பாதுகாப்பாக மாற்றுவது."
644   "சில்லறை கட்டணங்களுக்கான QR குறியீடுகள்"
645   "ஸ்கேன் செய்ய வேகமான, பிராண்டில், மற்றும் பெரிய பணப்பைகளுடன் இணக்கமான கட்டண QR குறியீடுகளை வடிவமைக்கவும்."
646   "சிறு வணிக சந்தைப்படுத்துதலுக்கான QR குறியீடுகள்"
647   "கண்காணிக்கக்கூடிய வருகைகள் மற்றும் மாற்றங்களை இயக்க QR குறியீடுகளை அச்சு, பேக்கேஜிங் மற்றும் கடை முகப்புகளில் பயன்படுத்தவும்."
648   "டிஜிட்டல் சிக்னேஜிற்கான அனிமேஷன் QR குறியீடுகள்"
