1	"ANQR ಬಗ್ಗೆ"
478	"ಕೆಲವು ನ್ಯಾಯವ್ಯಾಪ್ತಿಗಳು ಕೆಲವು ಖಾತರಿಗಳು ಅಥವಾ ಹೊಣೆಗಾರಿಕೆಯ ಮಿತಿಗಳನ್ನು ಹೊರಗಿಡಲು ಅನುಮತಿಸುವುದಿಲ್ಲ. ಅಂತಹ ನ್ಯಾಯವ್ಯಾಪ್ತಿಗಳಲ್ಲಿ, ನಮ್ಮ ಹೊಣೆಗಾರಿಕೆಯು ಅನ್ವಯವಾಗುವ ಕಾನೂನಿನಿಂದ ಅನುಮತಿಸಲಾದ ಗರಿಷ್ಠ ವ್ಯಾಪ್ತಿಗೆ ಸೀಮಿತವಾಗಿರುತ್ತದೆ."
479	"ಪರಿಹಾರ"
480	"ನೀವು ANQR, ಅದರ ನಿರ್ವಾಹಕರು, ಅಂಗಸಂಸ್ಥೆಗಳು ಮತ್ತು ಅವರ ಅಧಿಕಾರಿಗಳು, ನಿರ್ದೇಶಕರು, ಉದ್ಯೋಗಿಗಳು ಮತ್ತು ಏಜೆಂಟ್‌ಗಳನ್ನು ಯಾವುದೇ ಕ್ಲೈಮ್‌ಗಳು, ಹಾನಿಗಳು, ನಷ್ಟಗಳು, ಹೊಣೆಗಾರಿಕೆಗಳು, ವೆಚ್ಚಗಳು ಮತ್ತು ವೆಚ್ಚಗಳಿಂದ (ಕಾನೂನು ಶುಲ್ಕಗಳು ಸೇರಿದಂತೆ) ಪರಿಹಾರ ನೀಡಲು, ರಕ್ಷಿಸಲು ಮತ್ತು ನಿರುಪದ್ರವಿಯಾಗಿ ಹಿಡಿದಿಡಲು ಒಪ್ಪುತ್ತೀರಿ: (ಎ) ಸೈಟ್‌ನ ನಿಮ್ಮ ಬಳಕೆ; (ಬಿ) ಈ ನಿಯಮಗಳ ನಿಮ್ಮ ಉಲ್ಲಂಘನೆ; (ಸಿ) ಯಾವುದೇ ಮೂರನೇ ವ್ಯಕ್ತಿಯ ಹಕ್ಕುಗಳ ನಿಮ್ಮ ಉಲ್ಲಂಘನೆ; (ಡಿ) ನೀವು QR ಕೋಡ್‌ಗಳಲ್ಲಿ ಎನ್‌ಕೋಡ್ ಮಾಡುವ ಯಾವುದೇ ವಿಷಯ."
481	"ವಿವಾದ ಪರಿಹಾರ"
482	"ಈ ನಿಯಮಗಳಿಂದ ಅಥವಾ ನಿಮ್ಮ ANQR ಬಳಕೆಯಿಂದ ಉಂಟಾಗುವ ಯಾವುದೇ ವಿವಾದವನ್ನು ಮೊದಲು ${CONTACT_EMAIL} ಅವರನ್ನು ಸಂಪರ್ಕಿಸುವ ಮೂಲಕ ಅನೌಪಚಾರಿಕ ಮಾತುಕತೆಯ ಮೂಲಕ ಪರಿಹರಿಸಲು ಪ್ರಯತ್ನಿಸಬೇಕು."
483	"ಅನೌಪಚಾರಿಕ ಪರಿಹಾರವು ವಿಫಲವಾದರೆ, ಆಸ್ಟ್ರೇಲಿಯಾದ ವಿಕ್ಟೋರಿಯಾದಲ್ಲಿ ವಿವಾದಗಳನ್ನು ಬಂಧಿಸುವ ಮಧ್ಯಸ್ಥಿಕೆಯ ಮೂಲಕ ಪರಿಹರಿಸಲಾಗುತ್ತದೆ, ಹೊರತುಪಡಿಸಿ ಯಾವುದೇ ಪಕ್ಷವು ಬೌದ್ಧಿಕ ಆಸ್ತಿ ಉಲ್ಲಂಘನೆಗಾಗಿ ನ್ಯಾಯಾಲಯದಲ್ಲಿ ತಡೆಯಾಜ್ಞೆ ಪರಿಹಾರವನ್ನು ಪಡೆಯಬಹುದು."
484	"ವರ್ಗ ಕ್ರಮ ವಿನಾಯಿತಿ"
485	"ಕಾನೂನಿನಿಂದ ಅನುಮತಿಸಲಾದ ಮಟ್ಟಿಗೆ, ಯಾವುದೇ ವಿವಾದ ಪರಿಹಾರ ಪ್ರಕ್ರಿಯೆಗಳನ್ನು ವೈಯಕ್ತಿಕ ಆಧಾರದ ಮೇಲೆ ಮಾತ್ರ ನಡೆಸಲಾಗುವುದು ಮತ್ತು ವರ್ಗ, ಕ್ರೋಢೀಕೃತ ಅಥವಾ ಪ್ರತಿನಿಧಿ ಕ್ರಮದಲ್ಲಿ ಅಲ್ಲ ಎಂದು ನೀವು ಒಪ್ಪುತ್ತೀರಿ."
486	"ಆಡಳಿತ ಕಾನೂನು"
487	"ಈ ನಿಯಮಗಳನ್ನು ಕಾನೂನುಗಳ ಸಂಘರ್ಷದ ತತ್ವಗಳನ್ನು ಪರಿಗಣಿಸದೆ, ಆಸ್ಟ್ರೇಲಿಯಾದ ವಿಕ್ಟೋರಿಯಾದ ಕಾನೂನುಗಳಿಂದ ನಿಯಂತ್ರಿಸಲಾಗುತ್ತದೆ. ಆಸ್ಟ್ರೇಲಿಯಾದ ವಿಕ್ಟೋರಿಯಾದಲ್ಲಿರುವ ನ್ಯಾಯಾಲಯಗಳ ವಿಶೇಷ ನ್ಯಾಯವ್ಯಾಪ್ತಿಗೆ ನೀವು ಸಮ್ಮತಿಸುತ್ತೀರಿ."
488	"ಬದಲಾವಣೆಗಳು ಮತ್ತು ಲಭ್ಯತೆ"
489	"ನಾವು ಯಾವುದೇ ಸಮಯದಲ್ಲಿ ಸೂಚನೆ ಅಥವಾ ಹೊಣೆಗಾರಿಕೆ ಇಲ್ಲದೆ ಸೈಟ್ ಅನ್ನು (ಅಥವಾ ಅದರ ಯಾವುದೇ ಭಾಗವನ್ನು) ಮಾರ್ಪಡಿಸಬಹುದು, ಅಮಾನತುಗೊಳಿಸಬಹುದು ಅಥವಾ ಸ್ಥಗಿತಗೊಳಿಸಬಹುದು."
490	"ನಾವು ಈ ನಿಯಮಗಳನ್ನು ಯಾವುದೇ ಸಮಯದಲ್ಲಿ ನವೀಕರಿಸಬಹುದು. ಕೊನೆಯದಾಗಿ ನವೀಕರಿಸಲಾಗಿದೆ ದಿನಾಂಕವು ಅವುಗಳನ್ನು ಇತ್ತೀಚೆಗೆ ಪರಿಷ್ಕರಿಸಿದ ದಿನಾಂಕವನ್ನು ಸೂಚಿಸುತ್ತದೆ. ಬದಲಾವಣೆಗಳ ನಂತರ ನಿರಂತರ ಬಳಕೆಯು ಸ್ವೀಕಾರವನ್ನು ಸೂಚಿಸುತ್ತದೆ."
491	"ಬೇರ್ಪಡಿಸುವಿಕೆ"
492	"ಈ ನಿಯಮಗಳ ಯಾವುದೇ ನಿಬಂಧನೆಯು ಅಮಾನ್ಯ ಅಥವಾ ಜಾರಿಗೊಳಿಸಲಾಗದಂತಾದರೆ, ಆ ನಿಬಂಧನೆಯನ್ನು ಅನುಮತಿಸುವ ಗರಿಷ್ಠ ಮಟ್ಟಿಗೆ ಜಾರಿಗೊಳಿಸಲಾಗುತ್ತದೆ ಮತ್ತು ಉಳಿದ ನಿಬಂಧನೆಗಳು ಪೂರ್ಣ ಬಲ ಮತ್ತು ಪರಿಣಾಮದಲ್ಲಿರುತ್ತವೆ."
493	"ವಿನಾಯಿತಿ"
494	"ಈ ನಿಯಮಗಳ ಯಾವುದೇ ಹಕ್ಕು ಅಥವಾ ನಿಬಂಧನೆಯನ್ನು ಜಾರಿಗೊಳಿಸಲು ನಮ್ಮ ವೈಫಲ್ಯವನ್ನು ಅಂತಹ ಹಕ್ಕು ಅಥವಾ ನಿಬಂಧನೆಯ ಮನ್ನಾ ಎಂದು ಪರಿಗಣಿಸಲಾಗುವುದಿಲ್ಲ."
495	"ಸಂಪೂರ್ಣ ಒಪ್ಪಂದ"
496	"ಈ ನಿಯಮಗಳು, ನಮ್ಮ ಗೌಪ್ಯತಾ ನೀತಿಯೊಂದಿಗೆ, ನಿಮ್ಮ ಸೈಟ್ ಬಳಕೆಯ ಕುರಿತು ನಿಮ್ಮ ಮತ್ತು ANQR ನಡುವಿನ ಸಂಪೂರ್ಣ ಒಪ್ಪಂದವನ್ನು ರೂಪಿಸುತ್ತವೆ ಮತ್ತು ಯಾವುದೇ ಹಿಂದಿನ ಒಪ್ಪಂದಗಳನ್ನು ರದ್ದುಗೊಳಿಸುತ್ತವೆ."
497	"ಬಲವಂತದ ಮೇಜರ್"
498	"ನೈಸರ್ಗಿಕ ವಿಕೋಪಗಳು, ಯುದ್ಧ, ಭಯೋತ್ಪಾದನೆ, ಗಲಭೆಗಳು, ಸರ್ಕಾರಿ ಕ್ರಮಗಳು ಅಥವಾ ಇಂಟರ್ನೆಟ್/ಮೂಲಸೌಕರ್ಯ ವೈಫಲ್ಯಗಳು ಸೇರಿದಂತೆ ನಮ್ಮ ಸಮಂಜಸ ನಿಯಂತ್ರಣ ಮೀರಿದ ಸಂದರ್ಭಗಳಿಂದಾಗಿ ಯಾವುದೇ ವೈಫಲ್ಯ ಅಥವಾ ಕಾರ್ಯಕ್ಷಮತೆಯ ವಿಳಂಬಕ್ಕೆ ನಾವು ಜವಾಬ್ದಾರರಾಗಿರುವುದಿಲ್ಲ."
499	"ಸಂಪರ್ಕಿಸಿ"
500	"ಈ ನಿಯಮಗಳ ಕುರಿತು ಪ್ರಶ್ನೆಗಳನ್ನು ಇಲ್ಲಿಗೆ ಕಳುಹಿಸಬಹುದು: ${CONTACT_EMAIL}"
501	"ಒಮ್ಮೆ ಲೋಡ್ ಆದ ನಂತರ ಆಫ್‌ಲೈನ್‌ನಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ — ಇದು ನೀವು ಎಲ್ಲಿ ಬೇಕಾದರೂ ಚಲಾಯಿಸಬಹುದಾದ ಸ್ಥಿರ ವೆಬ್ ಅಪ್ಲಿಕೇಶನ್ ಆಗಿದೆ."
502	"ಪೂರ್ವನಿಯೋಜಿತವಾಗಿ, ಉತ್ಪಾದನೆಯು ನಿಮ್ಮ ಬ್ರೌಸರ್‌ನಲ್ಲಿ ಸ್ಥಳೀಯವಾಗಿ ನಡೆಯುತ್ತದೆ. ವೃತ್ತಿಪರ ಬಳಕೆಗಾಗಿ, URL ಪ್ಯಾರಾಮೀಟರ್‌ಗಳ ಮೂಲಕ QR ಕೋಡ್‌ಗಳನ್ನು ರಚಿಸಲು ಸರ್ವರ್-ಸೈಡ್ API ಅನ್ನು ಸಹ ಬಳಸಬಹುದು — ವೆಬ್‌ಸೈಟ್‌ಗಳು, ಇಮೇಲ್‌ಗಳು ಅಥವಾ ಸ್ವಯಂಚಾಲಿತ ಕಾರ್ಯಪ್ರವಾಹಗಳಲ್ಲಿ ಎಂಬೆಡ್ ಮಾಡಲು ಪರಿಪೂರ್ಣ."
503	"ವೃತ್ತಿಪರ ಬಳಕೆಗಾಗಿ, ANQR URL ಪ್ಯಾರಾಮೀಟರ್‌ಗಳಿಂದ QR ಕೋಡ್‌ಗಳನ್ನು ರಚಿಸುವ ಸರ್ವರ್-ಸೈಡ್ API ಅನ್ನು ಒದಗಿಸುತ್ತದೆ. API ಬಳಸುವಾಗ, ನಿಮ್ಮ QR ವಿಷಯವನ್ನು ಚಿತ್ರವನ್ನು ರೆಂಡರ್ ಮಾಡಲು ನಮ್ಮ ಸರ್ವರ್‌ಗಳಲ್ಲಿ ಪ್ರಕ್ರಿಯೆಗೊಳಿಸಲಾಗುತ್ತದೆ, ಆದರೆ ಸಂಗ್ರಹಿಸಲಾಗುವುದಿಲ್ಲ ಅಥವಾ ಲಾಗ್ ಮಾಡಲಾಗುವುದಿಲ್ಲ."
504	"ಸರ್ವರ್-ಸೈಡ್ API ಬಳಸುವಾಗ, ನಿಮ್ಮ ವಿಷಯವನ್ನು QR ಚಿತ್ರವನ್ನು ರಚಿಸಲು ಪ್ರಕ್ರಿಯೆಗೊಳಿಸಲಾಗುತ್ತದೆ ಆದರೆ ವಿನಂತಿಸಿದ ಚಿತ್ರವನ್ನು ರೆಂಡರ್ ಮಾಡುವುದನ್ನು ಹೊರತುಪಡಿಸಿ ಯಾವುದೇ ಉದ್ದೇಶಕ್ಕಾಗಿ ಸಂಗ್ರಹಿಸಲಾಗುವುದಿಲ್ಲ, ಲಾಗ್ ಮಾಡಲಾಗುವುದಿಲ್ಲ ಅಥವಾ ಬಳಸಲಾಗುವುದಿಲ್ಲ."
505	"API ಉಲ್ಲೇಖ"
506	"ANQR URL ಪ್ಯಾರಾಮೀಟರ್‌ಗಳ ಮೂಲಕ QR ಕೋಡ್‌ಗಳನ್ನು ರಚಿಸಲು ಸರ್ವರ್-ಸೈಡ್ API ಅನ್ನು ಒದಗಿಸುತ್ತದೆ. ಕ್ಲೈಂಟ್-ಸೈಡ್ JavaScript ಇಲ್ಲದೆ ವೆಬ್‌ಸೈಟ್‌ಗಳು, ಇಮೇಲ್‌ಗಳು, ಡಾಕ್ಯುಮೆಂಟ್‌ಗಳು ಅಥವಾ ಸ್ವಯಂಚಾಲಿತ ಕಾರ್ಯಪ್ರವಾಹಗಳಲ್ಲಿ QR ಕೋಡ್‌ಗಳನ್ನು ಎಂಬೆಡ್ ಮಾಡಲು ಇದು ಸೂಕ್ತವಾಗಿದೆ."
507	"ಮೂಲ URL: https://anqr.link/api/qr"
508	ಮೂಲಭೂತ ಪ್ಯಾರಾಮೀಟರ್‌ಗಳು"
509	"ಅಗತ್ಯ ಮತ್ತು ಸಾಮಾನ್ಯ ಪ್ಯಾರಾಮೀಟರ್‌ಗಳು (ಪ್ಯಾರಾಮೀಟರ್ ಹೆಸರುಗಳನ್ನು ಅನುವಾದಿಸಲಾಗಿಲ್ಲ):"
510	"data (ಅಗತ್ಯ): QR ಕೋಡ್‌ನಲ್ಲಿ ಎನ್‌ಕೋಡ್ ಮಾಡಲು ವಿಷಯ. ವಿಶೇಷ ಅಕ್ಷರಗಳನ್ನು URL-ಎನ್‌ಕೋಡ್ ಮಾಡಿ."
511	"size: ಪಿಕ್ಸೆಲ್‌ಗಳಲ್ಲಿ ಚಿತ್ರದ ಗಾತ್ರ (ಪೂರ್ವನಿಯೋಜಿತ: 400, ಗರಿಷ್ಠ: 2000). w/h ನಿರ್ದಿಷ್ಟಪಡಿಸದಿದ್ದರೆ ಬಳಸಲಾಗುತ್ತದೆ."
512	"w, h: ಪಿಕ್ಸೆಲ್‌ಗಳಲ್ಲಿ ಔಟ್‌ಪುಟ್ ಅಗಲ ಮತ್ತು ಎತ್ತರ. size ಪ್ಯಾರಾಮೀಟರ್ ಅನ್ನು ಅತಿಕ್ರಮಿಸುತ್ತದೆ."
513	"format: ಔಟ್‌ಪುಟ್ ಸ್ವರೂಪ — png, webp, ಅಥವಾ gif (ಪೂರ್ವನಿಯೋಜಿತ: png)."
514	"ec: ದೋಷ ತಿದ್ದುಪಡಿ ಮಟ್ಟ — L, M, Q, ಅಥವಾ H (ಪೂರ್ವನಿಯೋಜಿತ: H)."
515	"fg: # ಇಲ್ಲದ hex ಆಗಿ ಮುಂಭಾಗದ ಬಣ್ಣ (ಪೂರ್ವನಿಯೋಜಿತ: 000000)."
516	"bg: # ಇಲ್ಲದ hex ಆಗಿ ಹಿನ್ನೆಲೆ ಬಣ್ಣ (ಪೂರ್ವನಿಯೋಜಿತ: ffffff)."
517	"transparent: ಪಾರದರ್ಶಕ ಹಿನ್ನೆಲೆಗಾಗಿ 1 ಗೆ ಹೊಂದಿಸಿ."
518	"margin: ಮಾಡ್ಯೂಲ್‌ಗಳಲ್ಲಿ ಶಾಂತ ವಲಯ (ಪೂರ್ವನಿಯೋಜಿತ: 4)."
519	ಸ್ಟೈಲಿಂಗ್ ಪ್ಯಾರಾಮೀಟರ್‌ಗಳು"
520	"ಮಾಡ್ಯೂಲ್ ಮತ್ತು ಮಾದರಿ ಸ್ಟೈಲಿಂಗ್:"
521	"style: ಮಾಡ್ಯೂಲ್ ಶೈಲಿ — square, rounded, dots, diamond, connected."
522	"finder: ಫೈಂಡರ್ ಮಾದರಿ ಶೈಲಿ — square, rounded, circle."
523	"align: ಜೋಡಣೆ ಮಾದರಿ ಶೈಲಿ — match_finder, square, rounded, circle."
524	"timing: ಸಮಯ ಮಾದರಿ ಶೈಲಿ — match_module, solid, dashed."
525	"radius: ಮೂಲೆ ತ್ರಿಜ್ಯ ಶೇಕಡಾವಾರು 0-100."
526	"gap: ಮಾಡ್ಯೂಲ್ ಅಂತರ ಶೇಕಡಾವಾರು 0-50."
527	"gapMode: ಅಂತರ ಮೋಡ್ — none, inset, stroke, negative_space."
528	"eyeOuter, eyeInner: ಕಣ್ಣಿನ ಶೈಲಿಗಳು — square, rounded, circle."
529	"eyeScale: ಕಣ್ಣಿನ ಮಾಪಕ ಶೇಕಡಾವಾರು (ಪೂರ್ವನಿಯೋಜಿತ: 100)."
530	"grad: ಗ್ರೇಡಿಯಂಟ್ ಪ್ರಕಾರ — none, linear, radial, conic."
531	"gradAngle: ರೇಖೀಯ ಗ್ರೇಡಿಯಂಟ್‌ಗಳಿಗೆ ಗ್ರೇಡಿಯಂಟ್ ಕೋನ."
532	"gradStops: color1,pos1,color2,pos2,... ಆಗಿ ಗ್ರೇಡಿಯಂಟ್ ನಿಲುಗಡೆಗಳು (ಉದಾ., ff0000,0,0000ff,1)."
533	ಓವರ್‌ಲೇ ಪ್ಯಾರಾಮೀಟರ್‌ಗಳು"
534	"ಚಿತ್ರ ಓವರ್‌ಲೇ ಆಯ್ಕೆಗಳು (ಓವರ್‌ಲೇ ಚಿತ್ರವನ್ನು ಸರ್ವರ್-ಸೈಡ್‌ನಲ್ಲಿ ಪಡೆಯಲಾಗುತ್ತದೆ):"
535	"img: ಓವರ್‌ಲೇ ಚಿತ್ರಕ್ಕೆ URL (ಸಾರ್ವಜನಿಕವಾಗಿ ಪ್ರವೇಶಿಸಬಹುದಾಗಿರಬೇಕು)."
536	"mode: ಓವರ್‌ಲೇ ಮೋಡ್ — center, halftone, blend, brightness, mosaic, dithered, blue-noise, subpixel."
537	"intensity: ಓವರ್‌ಲೇ ತೀವ್ರತೆ 0-100 (ಪೂರ್ವನಿಯೋಜಿತ: 100)."
538	"colorMode: ಓವರ್‌ಲೇ ಬಣ್ಣ ಮೋಡ್ — color, grayscale, bw."
539	"fit: ಓವರ್‌ಲೇ ಹೇಗೆ ಹೊಂದಿಕೊಳ್ಳುತ್ತದೆ — cover, contain, stretch."
540	"rot: ಡಿಗ್ರಿಗಳಲ್ಲಿ ಓವರ್‌ಲೇ ತಿರುಗುವಿಕೆ."
541	"flipX, flipY: ಓವರ್‌ಲೇ ಅನ್ನು ಫ್ಲಿಪ್ ಮಾಡಲು 1 ಗೆ ಹೊಂದಿಸಿ."
542	"keepFinders: ಫೈಂಡರ್ ಮಾದರಿಗಳನ್ನು ಸಂರಕ್ಷಿಸಿ (ಪೂರ್ವನಿಯೋಜಿತ: 1)."
543	"keepTiming, keepAlign: ಸಮಯ/ಜೋಡಣೆ ಮಾದರಿಗಳನ್ನು ಸಂರಕ್ಷಿಸಲು 1 ಗೆ ಹೊಂದಿಸಿ."
544	ಪ್ರಿಪ್ರೊಸೆಸಿಂಗ್ ಪ್ಯಾರಾಮೀಟರ್‌ಗಳು"
545	"ಓವರ್‌ಲೇಗೆ ಅನ್ವಯಿಸಲಾದ ಚಿತ್ರ ಪ್ರಿಪ್ರೊಸೆಸಿಂಗ್:"
546	"brightness: -100 ರಿಂದ 100 ಹೊಂದಾಣಿಕೆ (ಪೂರ್ವನಿಯೋಜಿತ: 0)."
547	"contrast: -100 ರಿಂದ 100 ಹೊಂದಾಣಿಕೆ (ಪೂರ್ವನಿಯೋಜಿತ: 0)."
548	"gamma: 0.1 ರಿಂದ 3 ಮೌಲ್ಯ (ಪೂರ್ವನಿಯೋಜಿತ: 1)."
549	"saturation: -100 ರಿಂದ 100 ಹೊಂದಾಣಿಕೆ (ಪೂರ್ವನಿಯೋಜಿತ: 0)."
550	"hue: ಡಿಗ್ರಿಗಳಲ್ಲಿ ಹ್ಯೂ ತಿರುಗುವಿಕೆ."
551	"blur: ಪಿಕ್ಸೆಲ್‌ಗಳಲ್ಲಿ ಮಸುಕು."
552	"sharpen: ತೀಕ್ಷ್ಣಗೊಳಿಸುವ ಮೊತ್ತ 0-100."
553	"posterize: ಪೋಸ್ಟರೈಸ್ ಮಟ್ಟಗಳು."
554	"threshold: ಬೈನರಿ ಥ್ರೆಶೋಲ್ಡ್ 0-255."
555	"edge: ಅಂಚಿನ ಪತ್ತೆ — off, sobel, canny."
556	"invert: ಬಣ್ಣಗಳನ್ನು ತಲೆಕೆಳಗು ಮಾಡಲು 1 ಗೆ ಹೊಂದಿಸಿ."
557	ವಾಟರ್‌ಮಾರ್ಕ್ ಪ್ಯಾರಾಮೀಟರ್‌ಗಳು"
558	"ರಚಿಸಲಾದ QR ಕೋಡ್‌ಗಳಿಗೆ ವಾಟರ್‌ಮಾರ್ಕ್‌ಗಳನ್ನು ಸೇರಿಸಿ:"
559	"wmEn: ವಾಟರ್‌ಮಾರ್ಕ್ ಅನ್ನು ಸಕ್ರಿಯಗೊಳಿಸಲು 1 ಗೆ ಹೊಂದಿಸಿ."
560	"wmKind: ವಾಟರ್‌ಮಾರ್ಕ್ ಪ್ರಕಾರ — text, image, pattern."
561	"wmText: ವಾಟರ್‌ಮಾರ್ಕ್ ಪಠ್ಯ (URL-ಎನ್‌ಕೋಡೆಡ್)."
562	"wmImg: ವಾಟರ್‌ಮಾರ್ಕ್ ಚಿತ್ರಕ್ಕೆ URL."
563	"wmPos: ಸ್ಥಾನ — center, corners, edges, behind, quiet_zone."
564	"wmOpacity: ಅಪಾರದರ್ಶಕತೆ 0-100 (ಪೂರ್ವನಿಯೋಜಿತ: 50)."
565	"wmBlend: ಮಿಶ್ರಣ ಮೋಡ್ — normal, multiply, screen, overlay."
566	ಅನಿಮೇಷನ್ ಪ್ಯಾರಾಮೀಟರ್‌ಗಳು"
567	"ಅನಿಮೇಟೆಡ್ GIF ಔಟ್‌ಪುಟ್‌ಗಾಗಿ (format=gif ಅಗತ್ಯವಿದೆ):"
568	"animPattern: ಅನಿಮೇಷನ್ ಮಾದರಿ — none, pulse, wave, scanline, shimmer, drift, color_cycle."
569	"animFrames: ಫ್ರೇಮ್‌ಗಳ ಸಂಖ್ಯೆ 1-60 (ಪೂರ್ವನಿಯೋಜಿತ: 24)."
570	"animSpeed: ಮಿಲಿಸೆಕೆಂಡುಗಳಲ್ಲಿ ಫ್ರೇಮ್ ವಿಳಂಬ 10-1000 (ಪೂರ್ವನಿಯೋಜಿತ: 100)."
571	"animSeed: ಅನಿಮೇಷನ್‌ಗಾಗಿ ಯಾದೃಚ್ಛಿಕ ಬೀಜ."
572	"easing: ಅನಿಮೇಷನ್ ಈಸಿಂಗ್ — linear, ease_in, ease_out, ease_in_out, bounce."
573	ಔಟ್‌ಪುಟ್ ಪ್ಯಾರಾಮೀಟರ್‌ಗಳು"
574	"ಔಟ್‌ಪುಟ್ ಸ್ವರೂಪ ಆಯ್ಕೆಗಳು:"
575	"quality: WebP ಗುಣಮಟ್ಟ 0-1 (ಪೂರ್ವನಿಯೋಜಿತ: 0.9)."
576	"webpQ: WebP ಗುಣಮಟ್ಟ 0-100 (ಪೂರ್ವನಿಯೋಜಿತ: 90)."
577	"gifColors: GIF ಪ್ಯಾಲೆಟ್ ಗಾತ್ರ 2-256 (ಪೂರ್ವನಿಯೋಜಿತ: 256)."
578	"dpi: PNG ಗಾಗಿ ಔಟ್‌ಪುಟ್ DPI (ಪೂರ್ವನಿಯೋಜಿತ: 72)."
579	"metaTitle, metaAuthor, metaCopy, metaDesc: PNG ಮೆಟಾಡೇಟಾ ಕ್ಷೇತ್ರಗಳು."
580	ಬಳಕೆಯ ಉದಾಹರಣೆ"
581	"ಮೂಲಭೂತ QR ಕೋಡ್:"
582	"https://anqr.link/api/qr?data=https://example.com"
583	"ಕಸ್ಟಮ್ ಬಣ್ಣಗಳೊಂದಿಗೆ ಸ್ಟೈಲ್ ಮಾಡಿದ QR ಕೋಡ್:"
584	"https://anqr.link/api/qr?data=Hello&size=300&fg=1e40af&bg=ffffff&style=rounded&radius=30"
585	"ಓವರ್‌ಲೇ ಚಿತ್ರದೊಂದಿಗೆ QR ಕೋಡ್:"
586	"https://anqr.link/api/qr?data=https://example.com&ec=H&img=https://example.com/logo.png&mode=halftone&intensity=70"
587	"ಅನಿಮೇಟೆಡ್ GIF:"
588	"https://anqr.link/api/qr?data=Hello&format=gif&animPattern=pulse&animFrames=24&easing=ease_in_out"
589	"QR ಕೋಡ್‌ಗಳನ್ನು ಎಂಬೆಡ್ ಮಾಡುವುದು"
590	"ವೃತ್ತಿಪರ ಮೋಡ್‌ನಲ್ಲಿ, ಹಂಚಿಕೆ ವೈಶಿಷ್ಟ್ಯವು ಎಂಬೆಡ್ ಮಾಡಬಹುದಾದ HTML ಮತ್ತು URL ಗಳನ್ನು ರಚಿಸುತ್ತದೆ. ಎಂಬೆಡಿಂಗ್ ಹೇಗೆ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ:"
591	"ಹಂಚಿಕೆ ಲಿಂಕ್: ನಿಮ್ಮ ಎಲ್ಲಾ ಸೆಟ್ಟಿಂಗ್‌ಗಳನ್ನು URL ಪ್ಯಾರಾಮೀಟರ್‌ಗಳಾಗಿ ಎನ್‌ಕೋಡ್ ಮಾಡಿದ ANQR ಅಪ್ಲಿಕೇಶನ್‌ಗೆ URL ಅನ್ನು ರಚಿಸುತ್ತದೆ. ಸ್ವೀಕರಿಸುವವರು QR ಕೋಡ್ ಅನ್ನು ವೀಕ್ಷಿಸಬಹುದು ಮತ್ತು ಮಾರ್ಪಡಿಸಬಹುದು."
592	"ಚಿತ್ರ ಎಂಬೆಡ್: ಸರ್ವರ್ API ಗೆ ಪಾಯಿಂಟ್ ಮಾಡುವ <img> ಟ್ಯಾಗ್ ಅನ್ನು ರಚಿಸುತ್ತದೆ. QR ಕೋಡ್ ಅನ್ನು ಸರ್ವರ್-ಸೈಡ್‌ನಲ್ಲಿ ರೆಂಡರ್ ಮಾಡಲಾಗುತ್ತದೆ ಮತ್ತು ಚಿತ್ರವಾಗಿ ಒದಗಿಸಲಾಗುತ್ತದೆ."
593	"Markdown ಎಂಬೆಡ್: ಡಾಕ್ಯುಮೆಂಟೇಶನ್ ಮತ್ತು README ಫೈಲ್‌ಗಳಿಗಾಗಿ Markdown ಚಿತ್ರ ಸಿಂಟ್ಯಾಕ್ಸ್ ಅನ್ನು ರಚಿಸುತ್ತದೆ."
594	"ನೇರ API URL: ಅಪ್ಲಿಕೇಶನ್‌ಗಳು, ಸ್ಕ್ರಿಪ್ಟ್‌ಗಳು ಅಥವಾ ಇತರ ಇಂಟಿಗ್ರೇಷನ್‌ಗಳಲ್ಲಿ ಬಳಸಲು ಕಚ್ಚಾ API URL."
595	"HTML ಉದಾಹರಣೆ"
596	"ನಿಮ್ಮ ವೆಬ್‌ಸೈಟ್‌ನಲ್ಲಿ QR ಕೋಡ್ ಅನ್ನು ಎಂಬೆಡ್ ಮಾಡಲು:"
597	"<img src=\"https://anqr.link/api/qr?data=https://yoursite.com&size=200\" alt=\"QR Code\" />"
598	"ಸ್ಪಂದಿಸುವ ಗಾತ್ರಕ್ಕಾಗಿ:"
599	"<img src=\"https://anqr.link/api/qr?data=https://yoursite.com&size=400\" alt=\"QR Code\" style=\"max-width: 100%; height: auto;\" />"
600	"ಸರ್ವರ್ ದೀರ್ಘ ಕ್ಯಾಶ್ ಹೆಡರ್‌ಗಳೊಂದಿಗೆ ಪ್ರತಿಕ್ರಿಯೆಗಳನ್ನು ಕ್ಯಾಶ್ ಮಾಡುತ್ತದೆ, ಆದ್ದರಿಂದ ಅದೇ URL ಗಾಗಿ ಪುನರಾವರ್ತಿತ ವಿನಂತಿಗಳು ವೇಗವಾಗಿರುತ್ತವೆ."
601	"ಹಂಚಿಕೆ URL ಸ್ವರೂಪ"
