1	"ANQR को बारेमा"
476	"तपाईं स्पष्ट रूपमा बुझ्नुहुन्छ र सहमत हुनुहुन्छ कि सेवाको प्रयोग तपाईंको एकल जोखिममा छ। सेवा नि:शुल्क प्रदान गरिएको छ, र तदनुसार, तपाईं सहमत हुनुहुन्छ कि ANQR र यसका सञ्चालकहरू कुनै पनि क्षति वा नोक्सानीको लागि तपाईंप्रति कुनै दायित्वमा पर्ने छैनन्। कुनै पनि अवस्थामा हाम्रो कुल समग्र दायित्व शून्य डलर ($० AUD) भन्दा बढी हुने छैन।"
477	"तपाईंले सेवाको प्रयोगबाट उत्पन्न हुने ANQR र यसका सञ्चालकहरू विरुद्धको कुनै पनि र सबै दावी, माग र कारबाहीका कारणहरूलाई मुक्त गर्न, त्याग्न र खारेज गर्न सहमत हुनुहुन्छ।"
478	"केही क्षेत्राधिकारहरूले निश्चित वारेन्टीहरू वा दायित्वको सीमितताहरू बहिष्कार गर्न अनुमति दिँदैनन्। त्यस्ता क्षेत्राधिकारहरूमा, हाम्रो दायित्व लागू कानूनद्वारा अनुमति दिइएको अधिकतम हदसम्म सीमित हुनेछ।"
479	"क्षतिपूर्ति"
480	"तपाईं ANQR, यसका सञ्चालकहरू, सम्बद्धहरू, र तिनीहरूका सम्बन्धित अधिकारीहरू, निर्देशकहरू, कर्मचारीहरू, र एजेन्टहरूलाई निम्नबाट उत्पन्न हुने कुनै पनि दावी, क्षति, नोक्सानी, दायित्व, लागत, र खर्चहरू (कानूनी शुल्कहरू सहित) बाट क्षतिपूर्ति, बचाउ र हानिरहित राख्न सहमत हुनुहुन्छ: (क) साइटको तपाईंको प्रयोग; (ख) यी सर्तहरूको तपाईंको उल्लङ्घन; (ग) कुनै पनि तेस्रो-पक्ष अधिकारहरूको तपाईंको उल्लङ्घन; (घ) तपाईंले QR कोडहरूमा इन्कोड गर्नुभएको कुनै पनि सामग्री।"
481	"विवाद समाधान"
482	"यी सर्तहरू वा तपाईंको ANQR को प्रयोगबाट उत्पन्न हुने कुनै पनि विवादलाई पहिले ${CONTACT_EMAIL} लाई सम्पर्क गरेर अनौपचारिक वार्ता मार्फत समाधान गर्ने प्रयास गरिनेछ।"
483	"यदि अनौपचारिक समाधान असफल भयो भने, विवादहरू अष्ट्रेलियाको भिक्टोरियामा बाध्यकारी मध्यस्थता मार्फत समाधान गरिनेछ, बाहेक कुनै पनि पक्षले बौद्धिक सम्पत्ति उल्लङ्घनको लागि अदालतमा निषेधात्मक राहत खोज्न सक्छ।"
484	"वर्ग कारबाही छूट"
485	"कानूनले अनुमति दिएको हदसम्म, तपाईं सहमत हुनुहुन्छ कि कुनै पनि विवाद समाधान कार्यवाही केवल व्यक्तिगत आधारमा गरिनेछ र वर्ग, समेकित, वा प्रतिनिधि कार्यमा होइन।"
486	"शासकीय कानून"
487	"यी सर्तहरू कानूनको द्वन्द्व सिद्धान्तहरूको पर्वाह नगरी, भिक्टोरिया, अष्ट्रेलियाको कानूनद्वारा शासित छन्। तपाईं भिक्टोरिया, अष्ट्रेलियामा अवस्थित अदालतहरूको विशेष क्षेत्राधिकारमा सहमत हुनुहुन्छ।"
488	"परिवर्तन र उपलब्धता"
489	"हामी कुनै पनि समयमा सूचना वा दायित्व बिना साइट (वा यसको कुनै पनि भाग) परिमार्जन, निलम्बन, वा बन्द गर्न सक्छौं।"
490	"हामी यी सर्तहरू जुनसुकै बेला अद्यावधिक गर्न सक्छौं। अन्तिम अद्यावधिक मितिले तिनीहरूलाई हालसालै कहिले परिमार्जन गरिएको थियो भनेर जनाउँछ। परिवर्तन पछि निरन्तर प्रयोगले स्वीकृति जनाउँछ।"
491	"विच्छेदनशीलता"
492	"यदि यी सर्तहरूको कुनै पनि प्रावधान अमान्य वा लागू गर्न नसकिने ठहरियो भने, त्यो प्रावधानलाई अनुमतियोग्य अधिकतम हदसम्म लागू गरिनेछ, र बाँकी प्रावधानहरू पूर्ण रूपमा लागू र प्रभावकारी रहनेछन्।"
493	"छूट"
494	"यी सर्तहरूको कुनै पनि अधिकार वा प्रावधान लागू गर्न हाम्रो असफलतालाई त्यस्तो अधिकार वा प्रावधानको छूट मानिने छैन।"
495	"सम्पूर्ण सम्झौता"
496	"यी सर्तहरू, हाम्रो गोपनीयता नीतिसँगै, साइटको प्रयोगको सम्बन्धमा तपाईं र ANQR बीचको सम्पूर्ण सम्झौता गठन गर्दछन् र पहिलेका कुनै पनि सम्झौताहरूलाई हटाउँछन्।"
497	"बलियो घटना"
498	"हाम्रो उचित नियन्त्रणभन्दा बाहिरको परिस्थितिको कारणले गर्दा हुने कुनै पनि असफलता वा कार्यसम्पादनमा ढिलाइको लागि हामी उत्तरदायी हुनेछैनौं, जसमा प्राकृतिक प्रकोप, युद्ध, आतंकवाद, दंगा, सरकारी कार्यहरू, वा इन्टरनेट/पूर्वाधार विफलताहरू समावेश छन्।"
499	"सम्पर्क"
500	"यी सर्तहरू बारे प्रश्नहरू पठाउन सकिन्छ: ${CONTACT_EMAIL}"
501	"एक पटक लोड भएपछि अफलाइन काम गर्छ — यो एक स्थिर वेब एप हो जुन तपाईं जहाँसुकै चलाउन सक्नुहुन्छ।"
502	"पूर्वनिर्धारित रूपमा, उत्पादन तपाईंको ब्राउजरमा स्थानीय रूपमा हुन्छ। व्यावसायिक प्रयोगको लागि, तपाईंले URL प्यारामिटरहरू मार्फत QR कोडहरू उत्पन्न गर्न सर्भर-साइड API पनि प्रयोग गर्न सक्नुहुन्छ - वेबसाइटहरू, इमेलहरू, वा स्वचालित कार्यप्रवाहहरूमा इम्बेड गर्नको लागि उत्तम।"
503	"व्यावसायिक प्रयोगको लागि, ANQR ले सर्भर-साइड API प्रदान गर्दछ जसले URL प्यारामिटरहरूबाट QR कोडहरू उत्पन्न गर्दछ। API प्रयोग गर्दा, तपाईंको QR सामग्री छवि रेन्डर गर्न हाम्रो सर्भरहरूमा प्रशोधन गरिन्छ, तर भण्डारण वा लग गरिएको हुँदैन।"
504	"सर्भर-साइड एपीआई प्रयोग गर्दा, तपाईंको सामग्री QR छवि उत्पन्न गर्न प्रशोधन गरिन्छ तर अनुरोध गरिएको छवि रेन्डर गर्नु बाहेक अन्य कुनै उद्देश्यको लागि भण्डारण, लग गरिएको वा प्रयोग गरिएको हुँदैन।"
505	"एपीआई सन्दर्भ"
506	"ANQR ले URL प्यारामिटरहरू मार्फत QR कोडहरू उत्पन्न गर्न सर्भर-साइड API प्रदान गर्दछ। यो क्लाइन्ट-साइड जाभास्क्रिप्ट बिना वेबसाइटहरू, इमेलहरू, कागजातहरू, वा स्वचालित कार्यप्रवाहहरूमा QR कोडहरू इम्बेड गर्नको लागि आदर्श हो।"
507	"आधार URL: https://anqr.link/api/qr"
508	"आधारभूत प्यारामिटरहरू"
509	"आवश्यक र सामान्य प्यारामिटरहरू (प्यारामिटर नामहरू अनुवाद गरिएका छैनन्):"
510	"डेटा (आवश्यक): QR कोडमा इन्कोड गर्नुपर्ने सामग्री। URL- विशेष क्यारेक्टरहरू इन्कोड गर्नुहोस्।"
511	"आकार: पिक्सेलमा छवि आकार (पूर्वनिर्धारित: ४००, अधिकतम: २०००)। w/h निर्दिष्ट नगरिएको खण्डमा प्रयोग गरिन्छ।"
512	"w, h: पिक्सेलमा आउटपुट चौडाइ र उचाइ। साइज प्यारामिटरलाई ओभरराइड गर्छ।"
513	"ढाँचा: आउटपुट ढाँचा — png, webp, वा gif (पूर्वनिर्धारित: png)।"
514	"ec: त्रुटि सुधार स्तर — L, M, Q, वा H (पूर्वनिर्धारित: H)।"
515	"fg: # बिना हेक्सको रूपमा अग्रभूमि रङ (पूर्वनिर्धारित: ००००००)।"
516	"bg: # बिना हेक्सको रूपमा पृष्ठभूमि रङ (पूर्वनिर्धारित: ffffff)।"
517	"पारदर्शी: पारदर्शी पृष्ठभूमिको लागि १ मा सेट गर्नुहोस्।"
518	"मार्जिन: मोड्युलहरूमा शान्त क्षेत्र (पूर्वनिर्धारित: ४)।"
519	"स्टाइलिङ प्यारामिटरहरू"
520	"मोड्युल र ढाँचा शैली:"
521	"शैली: मोड्युल शैली — वर्ग, गोलाकार, थोप्ला, हीरा, जोडिएको।"
522	"खोजकर्ता: खोजकर्ता ढाँचा शैली — वर्ग, गोलाकार, वृत्त।"
523	"पङ्क्तिबद्ध: पङ्क्तिबद्ध ढाँचा शैली — मिलान_खोजकर्ता, वर्ग, गोलाकार, वृत्त।"
524	"समय: समय ढाँचा शैली — मिलान_मोड्युल, ठोस, ड्यास गरिएको।"
525	"त्रिज्या: कुना त्रिज्या प्रतिशत ०-१००।"
526	"ग्याप: मोड्युल ग्याप प्रतिशत ०-५०।"
527	"ग्यापमोड: ग्याप मोड — कुनै पनि होइन, इनसेट, स्ट्रोक, नेगेटिभ_स्पेस।"
528	"आँखा बाहिरी, आँखा भित्री: आँखा शैलीहरू — वर्ग, गोलाकार, वृत्त।"
529	"आँखाको स्केल: आँखाको स्केल प्रतिशत (पूर्वनिर्धारित: १००)।"
530	"ग्रेड: ग्रेडियन्ट प्रकार — कुनै पनि होइन, रेखीय, रेडियल, कोनिक।"
531	"gradAngle: रेखीय ग्रेडियन्टहरूको लागि ग्रेडियन्ट कोण।"
532	"gradStops: ग्रेडियन्ट color1,pos1,color2,pos2,… (जस्तै, ff0000,0,0000ff,1) को रूपमा रोकिन्छ।"
533	"ओभरले प्यारामिटरहरू"
534	"छवि ओभरले विकल्पहरू (ओभरले छवि सर्भर-साइडमा प्राप्त गरिएको छ):"
535	"img: छवि ओभरले गर्न URL (सार्वजनिक रूपमा पहुँचयोग्य हुनुपर्छ)।"
536	"मोड: ओभरले मोड — केन्द्र, हाफटोन, मिश्रण, चमक, मोजेक, डिथर्ड, ब्लू-नोइज, सबपिक्सेल।"
537	"तीव्रता: ओभरले तीव्रता ०-१०० (पूर्वनिर्धारित: १००)।"
538	"रङमोड: ओभरले रङ मोड — रङ, ग्रेस्केल, bw।"
539	"फिट: ओभरले कसरी फिट हुन्छ — ढाक्ने, राख्ने, तन्काउने।"
540	"रोट: डिग्रीमा ओभरले रोटेशन।"
541	"flipX, flipY: ओभरले फ्लिप गर्न १ मा सेट गर्नुहोस्।"
542	"keepFinders: खोजकर्ता ढाँचाहरू सुरक्षित गर्नुहोस् (पूर्वनिर्धारित: १)।"
543	"समय कायम राख्नुहोस्, पङ्क्तिबद्ध गर्नुहोस्: समय/पङ्क्तिबद्धता ढाँचाहरू सुरक्षित गर्न १ मा सेट गर्नुहोस्।"
544	"पूर्वप्रशोधन प्यारामिटरहरू"
545	"ओभरलेमा छवि पूर्वप्रक्रिया लागू गरियो:"
546	"चमक: समायोजन -१०० देखि १०० (पूर्वनिर्धारित: ०)।"
547	"विपरीत: समायोजन -१०० देखि १०० (पूर्वनिर्धारित: ०)।"
548	"गामा: मान ०.१ देखि ३ सम्म (पूर्वनिर्धारित: १)।"
549	"संतृप्ति: समायोजन -१०० देखि १०० (पूर्वनिर्धारित: ०)।"
550	"रङ्ग: डिग्रीमा रङ्ग परिक्रमा।"
551	"धमिलो: पिक्सेलमा धमिलो।"
552	"तिखार्नुहोस्: ०-१०० सम्म तिखार्नुहोस्।"
553	"पोस्टराइज: पोस्टराइज स्तरहरू।"
554	"सीमा: बाइनरीसीमा ०-२५५।"
555	"किनारा: किनारा पत्ता लगाउने — बन्द, सोबेल, क्यानी।"
556	"उल्टो: रङहरू उल्टो गर्न १ मा सेट गर्नुहोस्।"
557	"वाटरमार्क प्यारामिटरहरू"
558	"उत्पन्न गरिएको QR कोडहरूमा वाटरमार्कहरू थप्नुहोस्:"
559	"wmEn: वाटरमार्क सक्षम पार्न १ मा सेट गर्नुहोस्।"
560	"wmKind: वाटरमार्क प्रकार — पाठ, छवि, ढाँचा।"
561	"wmText: वाटरमार्क टेक्स्ट (URL-इन्कोड गरिएको)।"
562	"wmImg: वाटरमार्क छविको URL।"
563	"wmPos: स्थिति — केन्द्र, कुना, किनारा, पछाडि, शान्त_क्षेत्र।"
564	"wmOpacity: Opacity ०-१०० (पूर्वनिर्धारित: ५०)।"
565	"wmBlend: ब्लेन्ड मोड — सामान्य, गुणन, स्क्रिन, ओभरले।"
566	"एनिमेसन प्यारामिटरहरू"
567	"एनिमेटेड GIF आउटपुटको लागि (ढाँचा=gif आवश्यक छ):"
568	"एनिमप्याटर्न: एनिमेसनप्याटर्न — कुनै पनि होइन, पल्स, वेभ, स्क्यानलाइन, शिमर, ड्रिफ्ट, कलर_साइकल।"
569	"एनिमफ्रेमहरू: फ्रेमहरूको संख्या १-६० (पूर्वनिर्धारित: २४)।"
570	"एनिमस्पीड: मिलिसेकेन्डमा फ्रेम ढिलाइ १०-१००० (पूर्वनिर्धारित: १००)।"
571	"एनिमसिड: एनिमेसनको लागि अनियमित बीउ।"
572	"सहजता: एनिमेसन सहजता — रेखीय, सहजता, सहजता, सहजता, उछाल।"
573	"आउटपुट प्यारामिटरहरू"
574	"आउटपुट ढाँचा विकल्पहरू:"
575	"गुणस्तर: WebP गुणस्तर ०-१ (पूर्वनिर्धारित: ०.९)।"
576	"webpQ: WebP गुणस्तर ०-१०० (पूर्वनिर्धारित: ९०)।"
577	"gifColors: GIF प्यालेट साइज २-२५६ (पूर्वनिर्धारित: २५६)।"
578	"dpi: PNG को लागि आउटपुट DPI (पूर्वनिर्धारित: ७२)।"
579	"मेटाटाइटल, मेटाटाइटल, मेटाटाइटल प्रतिलिपि, मेटाटेडस्क: पीएनजी मेटाडेटा क्षेत्रहरू।"
580	"उदाहरण प्रयोग"
581	"आधारभूत QR कोड:"
582	"https://anqr.link/api/qr?data=https://example.com"
583	"अनुकूल रङहरू सहितको शैलीबद्ध QR कोड:"
584	"https://anqr.link/api/qr?data=Hello&size=300&fg=1e40af&bg=ffffff&style=rounded&radius=30"
585	"ओभरले छवि सहितको QR कोड:"
586	"https://anqr.link/api/qr?data=https://example.com&ec=H&img=https://example.com/logo.png&mode=halftone&intensity=70"
587	"एनिमेटेड GIF:"
588	"https://anqr.link/api/qr?data=Hello&format=gif&animPattern=pulse&animFrames=24&easing=ease_in_out"
589	"QR कोडहरू इम्बेड गर्दै"
590	"व्यावसायिक मोडमा, सेयर सुविधाले इम्बेड गर्न मिल्ने HTML र URL हरू उत्पन्न गर्छ। इम्बेडिङले कसरी काम गर्छ भन्ने कुरा यहाँ छ:"
591	"लिङ्क साझेदारी गर्नुहोस्: तपाईंको सबै सेटिङहरूलाई URL प्यारामिटरको रूपमा एन्कोड गरेर ANQR एपमा URL सिर्जना गर्दछ। प्राप्तकर्ताहरूले QR कोड हेर्न र परिमार्जन गर्न सक्छन्।"
592	"इमेज इम्बेड गर्नुहोस्: सर्भर API मा संकेत गर्ने ट्याग उत्पन्न गर्दछ। QR कोड सर्भर-साइड रेन्डर गरिएको छ र छविको रूपमा सेवा गरिएको छ।"
593	"मार्कडाउन इम्बेड गर्नुहोस्: कागजात र README फाइलहरूको लागि मार्कडाउन छवि वाक्य रचना सिर्जना गर्दछ।"
594	"प्रत्यक्ष API URL: अनुप्रयोगहरू, स्क्रिप्टहरू, वा अन्य एकीकरणहरूमा प्रयोगको लागि कच्चा API URL।"
595	"HTML उदाहरण"
596	"तपाईंको वेबसाइटमा QR कोड इम्बेड गर्न:"
597	"<img src=https://anqr.link/api/qr?data=https://yoursite.com&size=200 alt=QR कोड />"
598	"रेस्पोन्सिभ साइजिङको लागि:"
599	"<img src=https://anqr.link/api/qr?data=https://yoursite.com&size=400 alt=QR कोड शैली=अधिकतम-चौडाइ: १००%; उचाइ: स्वतः; />"
600	"सर्भरले लामो क्यास हेडरहरूसँग प्रतिक्रियाहरू क्यास गर्दछ, त्यसैले एउटै URL को लागि बारम्बार अनुरोधहरू छिटो हुन्छन्।"
601	"सेयर URL ढाँचा"
602	"जब तपाईं व्यावसायिक मोडमा साझेदारी गर्नुहोस् क्लिक गर्नुहुन्छ, ANQR ले तपाईंको हालको सेटिङहरूलाई URL प्यारामिटरहरूमा इन्कोड गर्दछ। ढाँचा यो हो:"
603	"https://anqr.link/?data=…&ec=H&style=rounded&…."
604	"यी प्यारामिटरहरूले API प्यारामिटरहरूलाई प्रतिबिम्बित गर्छन्, त्यसैले तपाईंले आधार मार्ग / बाट /api/qr मा परिवर्तन गरेर र आवश्यकता अनुसार w/h प्यारामिटरहरू समायोजन गरेर साझेदारी URL लाई API URL मा रूपान्तरण गर्न सक्नुहुन्छ।"
605	"नोट: स्थानीय फाइलहरूबाट अपलोड गरिएका ओभरले छविहरू URL मार्फत साझेदारी गर्न सकिँदैन - साझा लिङ्कहरू र API कलहरूमा URL-आधारित ओभरलेहरू (img प्यारामिटर) मात्र काम गर्छन्।"
606	"दर सीमा र प्रयोग"
607	"एपीआई उचित भोल्युमको लागि प्रयोग गर्न नि:शुल्क छ। उच्च-भोल्युम प्रयोग वा ग्यारेन्टी गरिएको अपटाइम आवश्यक पर्ने व्यावसायिक अनुप्रयोगहरूको लागि, कृपया हामीलाई सम्पर्क गर्नुहोस्।"
608	"API प्रतिक्रियाहरूमा आक्रामक क्यासिङ हेडरहरू समावेश छन्। उत्कृष्ट कार्यसम्पादनको लागि, आफ्नो छेउमा क्यास प्रतिक्रियाहरू राख्नुहोस् वा समान QR कोडहरूको लागि लगातार एउटै URL प्रयोग गर्नुहोस्।"
609	"उन्नत मोडमा भाषा-सान्दर्भिक भुक्तानीहरू"
610	"उन्नत मोड प्रयोग गर्दा, ANQR ले स्वचालित रूपमा तपाईंको चयन गरिएको भाषासँग सम्बन्धित भुक्तानी विधिहरू देखाउँछ। उदाहरणका लागि, भियतनामी प्रयोगकर्ताहरूले VietQR, थाई प्रयोगकर्ताहरूले PromptPay र भारतीय भाषा प्रयोगकर्ताहरूले UPI र BharatQR देख्छन्। विश्वव्यापी भुक्तानी विधिहरू (क्रिप्टोकरेन्सी, PayPal, नगद एप) सबै भाषाहरूमा उपलब्ध छन्। व्यावसायिक मोडले भाषाको पर्वाह नगरी सबै भुक्तानी मानकहरू अनलक गर्छ।"
611	"युरोपेली भुक्तानी मापदण्डहरू"
612	"EPC/SEPA (EU): EPC QR कोड मानक पालना गर्दै युरोपेली बैंक स्थानान्तरण QR कोडहरू। IBAN, BIC (घरेलुको लागि वैकल्पिक), EUR मा रकम, र संरचित वा असंरचित भुक्तानी सन्दर्भहरूलाई समर्थन गर्दछ। EU देशहरू साथै स्विट्जरल्याण्ड, नर्वे, आइसल्याण्ड, लिक्टेनस्टाइन, मोनाको र सान मारिनो सहित SEPA क्षेत्रमा प्रयोग गरिन्छ।"
613	"स्विस QR-बिल: छ कार्यान्वयन दिशानिर्देशहरू पछ्याउँदै स्विस भुक्तानी मानक। CHF र EUR, QR-सन्दर्भ (QRR), ऋणदाता सन्दर्भ (ISO ११६४९), संरचित ऋणदाता/ऋणी ठेगानाहरू, र बिल जानकारीलाई समर्थन गर्दछ। २०२२ देखि स्विस बीजकहरूको लागि आवश्यक छ।"
614	"भारतीय भुक्तानी मानकहरू"
615	"UPI (भारत): NPCI गहिरो लिङ्किङ विशिष्टता पछ्याउने एकीकृत भुक्तानी इन्टरफेस। VPA (भर्चुअल भुक्तानी ठेगाना), भुक्तानीकर्ताको नाम, INR मा रकम, लेनदेन नोट, सन्दर्भ ID, व्यापारी श्रेणी कोड, र लेनदेन मोडलाई समर्थन गर्दछ।"
616	"भारतक्यूआर (भारत): युपिआई र कार्ड-आधारित भुक्तानी दुवैलाई समर्थन गर्ने एकीकृत क्यूआर मानक। अधिकतम अनुकूलताको लागि कार्ड प्यानसँग युपिआई भीपीए संयोजन गर्दछ। व्यापारीको नाम, शहर, एमसीसी, जीएसटी विवरणहरू, र इनभ्वाइस/सन्दर्भ नम्बरहरू समावेश गर्दछ।"
617	"दक्षिणपूर्वी एशियाली भुक्तानी मापदण्डहरू"
618	"PayNow (सिंगापुर): SGQR प्रोफाइलको साथ EMVCo QR विशिष्टता प्रयोग गर्ने सिंगापुर द्रुत भुक्तानी प्रणाली। UEN (व्यवसाय दर्ता), मोबाइल नम्बर, वा NRIC लाई प्रोक्सी पहिचानकर्ताको रूपमा समर्थन गर्दछ। रकम सम्पादन योग्यता झण्डा र म्याद समाप्ति मिति समावेश गर्दछ।"
619	"प्रम्प्टपे (थाइल्याण्ड): बैंक अफ थाइल्याण्ड EMV प्रोफाइल पछ्याउने थाई राष्ट्रिय भुक्तानी प्रणाली। धेरै सन्दर्भ क्षेत्रहरू सहित मोबाइल नम्बर, राष्ट्रिय परिचयपत्र, कर परिचयपत्र, ई-वालेट आईडी, र बिल भुक्तानीलाई समर्थन गर्दछ।"
620	"QRIS (इन्डोनेसिया): द्रुत प्रतिक्रिया कोड इन्डोनेसियाली मानक। EMV-आधारित राष्ट्रिय भुक्तानी मानकले व्यापारी ID, NMID (राष्ट्रिय व्यापारी ID), व्यापारी मापदण्ड वर्गीकरण, र सुविधा शुल्क (निश्चित वा प्रतिशत) लाई समर्थन गर्दछ।"
621	"DuitNow (मलेसिया): मलेशियन तत्काल भुक्तानी प्रणाली। NRIC, मोबाइल, राहदानी, सेना आईडी, र व्यवसाय दर्ता नम्बरहरू सहित धेरै प्रोक्सी प्रकारहरूलाई समर्थन गर्दछ।"
622	"VietQR (भियतनाम): भियतनामी अन्तरबैंक स्थानान्तरण मानक। बैंक BIN (NAPAS पहिचान) र खाता नम्बर आवश्यक पर्दछ। विभिन्न स्थानान्तरण प्रकारहरू (QRPUSH, QRIBFTTA, QRIBFTTC) को लागि बहु सेवा कोडहरू समर्थन गर्दछ।"
623	"QR Ph (फिलिपिन्स): InstaPay र PESONet को लागि फिलिपिन्स QR भुक्तानी मानक। P2M (व्यक्ति-देखि-व्यापारी) लेनदेनको लागि व्यापारी पहिचान सहितको खाता नम्बरहरू प्रयोग गर्दछ।"
624	"पूर्वी एसियाली भुक्तानी मापदण्डहरू"
625	"TWQR (ताइवान): ताइवानी QR भुक्तानी मानक। व्यापारी ID, कर ID, र TWD रकमहरूलाई समर्थन गर्दछ।"
626	"HKQR/FPS (हङकङ): हङकङ द्रुत भुक्तानी प्रणाली QR कोडहरू। भुक्तानी पहिचानकर्ताको रूपमा FPS ID, मोबाइल नम्बर, वा इमेललाई समर्थन गर्दछ। HKD मा रकम।"
627	"JPQR (जापान): जापानी एकीकृत QR कोड भुक्तानी मानक। JPY रकमको साथ व्यापारी पहिचानको लागि स्टोर ID प्रयोग गर्दछ।"
628	"अन्य क्षेत्रीय भुक्तानी मापदण्डहरू"
629	"PIX (ब्राजिल): BR कोड विशिष्टता पालना गर्ने ब्राजिलियन केन्द्रीय बैंकको तत्काल भुक्तानी प्रणाली। PIX कुञ्जीहरू (CPF, CNPJ, इमेल, फोन, वा अनियमित कुञ्जी), व्यापारीको नाम/शहर, लेनदेन ID, र BRL रकमहरूलाई समर्थन गर्दछ।"
630	"AusPayNet/NPP PayID (अष्ट्रेलिया): अष्ट्रेलियाली नयाँ भुक्तानी प्लेटफर्म PayID प्रणाली। PayID प्रकारहरू (इमेल, मोबाइल, ABN, संस्था ID) वा परम्परागत BSB + खाता नम्बर समर्थन गर्दछ। भुक्तानीकर्ताहरूले NPP लुकअपबाट दर्ता गरिएको नाम देख्दा व्यापारीको नाम वैकल्पिक छ।"
631	"क्रिप्टोकरेन्सी भुक्तानी"
632	"बिटकोइन/लाइटकोइन (BIP-२१): वालेट ठेगाना, वैकल्पिक रकम, र लेबल सहितको मानक क्रिप्टोकरेन्सी भुक्तानी URI। सबै प्रमुख बिटकोइन र लाइटकोइन वालेटहरूसँग उपयुक्त।"
633	"लाइटनिङ नेटवर्क (BOLT11): लाइटनिङ नेटवर्क भुक्तानी बीजकहरू। न्यूनतम शुल्कसहित तत्काल बिटकोइन भुक्तानीहरूको लागि BOLT11 एन्कोड गरिएको बीजक स्ट्रिङ टाँस्नुहोस्।"
634	"इथेरियम (EIP-६८१): नेटिभ ETH ट्रान्सफर र ERC-२० टोकन ट्रान्सफरलाई समर्थन गर्ने इथरियम लेनदेन अनुरोध URI हरू। बहु-नेटवर्क समर्थन (मेननेट, बहुभुज, BSC, आर्बिट्रम, आशावाद, हिमस्खलन), ग्यास प्यारामिटरहरू, र अनुबंध प्रकार्य कलहरूको लागि चेन ID समावेश गर्दछ।"
635	"भुक्तानी लिङ्क सेवाहरू"
636	"PayPal.Me: प्रयोगकर्ता नाम र वैकल्पिक पूर्व-भरिएको रकम सहितको PayPal भुक्तानी लिङ्कहरू। प्राप्तकर्ताहरूले PayPal ब्यालेन्स, कार्डहरू, वा बैंक खाताहरू मार्फत भुक्तानी गर्न सक्छन्।"
637	"नगद एप: वैकल्पिक रकमको साथ $cashtag प्रयोग गरेर नगद एप भुक्तानी लिङ्कहरू। संयुक्त राज्य अमेरिकामा पियर-टु-पियर भुक्तानीहरूको लागि लोकप्रिय।"
638	"जेनेरिक EMV QR"
639	"EMV जेनेरिक: विशेष रूपमा सूचीबद्ध नभएका भुक्तानी योजनाहरूको लागि अनुकूलन EMV व्यापारी-प्रस्तुत मोड QR कोडहरू सिर्जना गर्नुहोस्। व्यापारीको नाम, शहर, देश कोड (ISO ३१६६-१), मुद्रा कोड (ISO ४२१७ संख्यात्मक), MCC, टिप/सुविधा शुल्क विकल्पहरू, र अतिरिक्त डेटा क्षेत्रहरू कन्फिगर गर्नुहोस्। परीक्षण वा अनुकूलन एकीकरणको लागि उपयोगी।"

640   "ANQR सँग जान्नुहोस्"
641   "QR अभियानहरू, भुक्तानीहरू, मार्केटिङ, र क्रस-भाषा साझेदारी सुधार गर्न व्यावहारिक गाइडहरू।"
642   "अवस्थित QR अभियानहरू सुधार गर्दै"
643   "कसरी अडिट गर्ने, अपग्रेड गर्ने र सुरक्षित रूपमा अवस्थित QR कोडहरू प्रतिस्थापन गर्ने प्रयोगकर्ताको यात्राहरू नछोडिकन।"
644   "खुद्रा भुक्तानीका लागि QR कोडहरू"
645   "भुक्तान QR कोडहरू डिजाइन गर्नुहोस् जुन स्क्यान गर्न छिटो, अन-ब्रान्ड, र प्रमुख वालेटहरूसँग मिल्दो छ।"
646   "साना व्यवसाय मार्केटिङका ​​लागि QR कोडहरू"
647   "ट्र्याक गर्न मिल्ने भ्रमणहरू र रूपान्तरणहरू ड्राइभ गर्न प्रिन्ट, प्याकेजिङ्ग, र स्टोरफ्रन्टहरूमा QR कोडहरू प्रयोग गर्नुहोस्।"
648   "डिजिटल साइनेजको लागि एनिमेटेड QR कोडहरू"
649   "कहिले र कसरी एनिमेटेड QR कोडहरू स्क्यानयोग्य राख्दा स्क्रिनहरूमा प्रयोग गर्ने।"
650   "QR कोड सुरक्षा र अनुपालन"
651   "QR अभियानहरूमा फिसिङ, असुरक्षित रिडिरेक्टहरू, र गोपनीयता समस्याहरूबाट जोगिनका लागि गार्डरेलहरू।"
652   "गतिशील सर्भर-साइड QR जेनरेशन"
653   "ANQR API र पावर डायनामिक, सर्भर-साइड QR अनुभवहरूमा छोटो लिङ्कहरू प्रयोग गर्नुहोस्।"
654   "Cross-lingual QR लिङ्क साझेदारी"
655   "भाषाहरू, स्थानहरू, र क्षेत्रहरूमा एक QR साझेदारी गर्ने रणनीतिहरू।"
656   "उदाहरण: अवस्थित QR अभियानलाई उत्थान गर्नुहोस्"
657   "कसरी राम्रो सुरक्षाको साथ ANQR मा स्थिर मुद्रण अभियान माइग्रेट गर्ने भनेर चरण-दर-चरण उदाहरण।"
658   "उदाहरण: ब्रान्डेड खुद्रा भुक्तानी QR"
659   "स्क्यानर र वालेटहरूसँग मिल्दो रहँदा तपाईंको ब्रान्डसँग मेल खाने भुक्तानी QR डिजाइन गर्नुहोस्।"
660   "उदाहरण: अवतार व्यापार कार्ड QR"
