1	"ANQR အကြောင်း"
483	"တရားဝင်မဟုတ်သော ဖြေရှင်းချက် မအောင်မြင်ပါက၊ အငြင်းပွားမှုများကို ဩစတြေးလျနိုင်ငံ၊ ဗစ်တိုးရီးယားပြည်နယ်တွင် စည်းနှောင်ထားသော ခုံသမာဓိဖြင့် ဖြေရှင်းရမည်၊ သို့သော် မည်သည့်ပါတီမဆို ဉာဏပစ္စည်းဆိုင်ရာ မူပိုင်ခွင့်ချိုးဖောက်မှုများအတွက် တရားရုံးတွင် တားမြစ်မိန့်တောင်းခံနိုင်သည်။"
484	"အုပ်စုလိုက်တရားစွဲဆိုမှု စွန့်လွှတ်ခြင်း"
485	"ဥပဒေအရ ခွင့်ပြုထားသည့်အတိုင်းအတာအထိ၊ မည်သည့်အငြင်းပွားမှုဖြေရှင်းရေးလုပ်ငန်းစဉ်များကိုမဆို တစ်ဦးချင်းအခြေခံဖြင့်သာ ဆောင်ရွက်မည်ဖြစ်ပြီး အုပ်စုလိုက်၊ ပေါင်းစည်းထားသော သို့မဟုတ် ကိုယ်စားပြုတရားစွဲဆိုမှုဖြင့် မဆောင်ရွက်ကြောင်း သင်သဘောတူပါသည်။"
486	"အုပ်ချုပ်သောဥပဒေ"
487	"ဤစည်းကမ်းချက်များကို ဥပဒေပဋိပက္ခမူများနှင့် မသက်ဆိုင်ဘဲ ဩစတြေးလျနိုင်ငံ၊ ဗစ်တိုးရီးယားပြည်နယ်၏ ဥပဒေများဖြင့် အုပ်ချုပ်သည်။ ဩစတြေးလျနိုင်ငံ၊ ဗစ်တိုးရီးယားတွင် တည်ရှိသော တရားရုံးများ၏ သီးသန့်တရားစီရင်ပိုင်ခွင့်ကို သင်သဘောတူသည်။"
488	"ပြောင်းလဲမှုများနှင့် ရရှိနိုင်မှု"
489	"ကျွန်ုပ်တို့သည် အသိပေးခြင်း သို့မဟုတ် တာဝန်ယူမှုမရှိဘဲ ဆိုက် (သို့မဟုတ် ၎င်း၏ မည်သည့်အစိတ်အပိုင်းကိုမဆို) ကို အချိန်မရွေး ပြင်ဆင်ခြင်း၊ ဆိုင်းငံ့ခြင်း သို့မဟုတ် ရပ်ဆိုင်းခြင်း ပြုလုပ်နိုင်သည်။"
490	"ဤစည်းကမ်းချက်များကို ကျွန်ုပ်တို့ အချိန်မရွေး အပ်ဒိတ်လုပ်နိုင်ပါသည်။ နောက်ဆုံးအပ်ဒိတ်လုပ်သည့် ရက်စွဲသည် ၎င်းတို့ကို မကြာသေးမီက ပြင်ဆင်ခဲ့သည့်အချိန်ကို ညွှန်ပြသည်။ ပြောင်းလဲမှုများပြီးနောက် ဆက်လက်အသုံးပြုခြင်းသည် လက်ခံခြင်းအဖြစ် သတ်မှတ်သည်။"
491	"ခွဲထုတ်နိုင်မှု"
492	"ဤစည်းကမ်းချက်များ၏ ပြဋ္ဌာန်းချက်တစ်စုံတစ်ရာသည် မမှန်ကန်ပါက သို့မဟုတ် အကျိုးသက်ရောက်မှုမရှိပါက၊ ထိုပြဋ္ဌာန်းချက်ကို ခွင့်ပြုနိုင်သော အများဆုံးအတိုင်းအတာအထိ အကျိုးသက်ရောက်စေမည်ဖြစ်ပြီး၊ ကျန်ရှိသော ပြဋ္ဌာန်းချက်များသည် အပြည့်အဝ အကျိုးသက်ရောက်မှုရှိနေမည်ဖြစ်သည်။"
493	"စွန့်လွှတ်ခြင်း"
494	"ဤစည်းကမ်းချက်များ၏ မည်သည့်အခွင့်အရေး သို့မဟုတ် ပြဋ္ဌာန်းချက်ကိုမျှ ကျွန်ုပ်တို့ အကောင်အထည်ဖော်ရန် ပျက်ကွက်ခြင်းကို ထိုအခွင့်အရေး သို့မဟုတ် ပြဋ္ဌာန်းချက်ကို စွန့်လွှတ်ခြင်းဟု မယူဆရ။"
495	"သဘောတူညီချက်တစ်ခုလုံး"
496	"ဤစည်းကမ်းချက်များသည် ကျွန်ုပ်တို့၏ ကိုယ်ရေးကိုယ်တာမူဝါဒနှင့်အတူ သင်နှင့် ANQR အကြား ဆိုက်အသုံးပြုမှုနှင့်ပတ်သက်၍ သဘောတူညီချက်တစ်ခုလုံးဖြစ်ပြီး ယခင်သဘောတူညီချက်များကို အစားထိုးပါသည်။"
497	"မမျှော်လင့်ဘဲ ဖြစ်ပေါ်လာခြင်း"
498	"သဘာဝဘေးအန္တရာယ်များ၊ စစ်ပွဲ၊ အကြမ်းဖက်မှု၊ အဓိကရုဏ်းများ၊ အစိုးရလုပ်ဆောင်ချက်များ သို့မဟုတ် အင်တာနက်/အခြေခံအဆောက်အအုံ ပျက်ကွက်မှုများ အပါအဝင် ကျွန်ုပ်တို့၏ ကျိုးကြောင်းဆီလျော်သော ထိန်းချုပ်မှုထက်ကျော်လွန်သော အခြေအနေများကြောင့် စွမ်းဆောင်ရည် ပျက်ကွက်ခြင်း သို့မဟုတ် နှောင့်နှေးခြင်းအတွက် ကျွန်ုပ်တို့တွင် တာဝန်မရှိပါ။"
499	"ဆက်သွယ်ရန်"
500	"ဤစည်းကမ်းချက်များနှင့်ပတ်သက်၍ မေးခွန်းများကို ${CONTACT_EMAIL} သို့ ပေးပို့နိုင်ပါသည်"
501	"တင်ပြီးသည်နှင့် အော့ဖ်လိုင်းအလုပ်လုပ်သည် — ၎င်းသည် မည်သည့်နေရာတွင်မဆို သင်အသုံးပြုနိုင်သော static web app တစ်ခုဖြစ်သည်။"
502	"ပုံမှန်အားဖြင့်၊ ထုတ်လုပ်မှုသည် သင့်ဘရောက်ဆာတွင် ဒေသတွင်းတွင် ဖြစ်ပေါ်သည်။ ပရော်ဖက်ရှင်နယ်အသုံးပြုမှုအတွက်၊ URL parameters များမှတစ်ဆင့် QR ကုဒ်များကို ထုတ်လုပ်ရန် server-side API ကိုလည်း အသုံးပြုနိုင်သည် — ဝဘ်ဆိုက်များ၊ အီးမေးလ်များ သို့မဟုတ် အလိုအလျောက် workflows များတွင် embed လုပ်ရန်အတွက် အလွန်သင့်လျော်ပါသည်။"
503	"ပရော်ဖက်ရှင်နယ်အသုံးပြုမှုအတွက်၊ ANQR သည် URL ကန့်သတ်ချက်များမှ QR ကုဒ်များကိုထုတ်ပေးသည့် server-side API ကိုပေးသည်။ API ကိုအသုံးပြုသည့်အခါ၊ သင့် QR အကြောင်းအရာကို ကျွန်ုပ်တို့၏ဆာဗာများတွင် ရုပ်ပုံကိုဖော်ပြရန် လုပ်ဆောင်သော်လည်း သိမ်းဆည်းထားခြင်း သို့မဟုတ် မှတ်တမ်းတင်ထားခြင်းမရှိပါ။"
504	"ဆာဗာဘက် API ကိုအသုံးပြုသည့်အခါ သင့်အကြောင်းအရာကို QR ရုပ်ပုံထုတ်လုပ်ရန် လုပ်ဆောင်သော်လည်း တောင်းဆိုထားသော ရုပ်ပုံကို ပြသခြင်းမှလွဲ၍ အခြားရည်ရွယ်ချက်အတွက် သိမ်းဆည်းခြင်း၊ မှတ်တမ်းတင်ခြင်း သို့မဟုတ် အသုံးမပြုပါ။"
505	"API ကိုးကားချက်"
506	"ANQR သည် URL parameters များမှတစ်ဆင့် QR ကုဒ်များထုတ်လုပ်ရန်အတွက် server-side API ကိုပေးသည်။ ၎င်းသည် client-side JavaScript မပါဘဲ ဝဘ်ဆိုက်များ၊ အီးမေးလ်များ၊ စာရွက်စာတမ်းများ သို့မဟုတ် အလိုအလျောက် workflows များတွင် QR ကုဒ်များကို ထည့်သွင်းရန်အတွက် အကောင်းဆုံးဖြစ်သည်။"
507	"အခြေခံ URL: https://anqr.link/api/qr"
508	"အခြေခံ ကန့်သတ်ချက်များ"
509	"လိုအပ်သော နှင့် အဖြစ်များသော ကန့်သတ်ချက်များ (ကန့်သတ်ချက်အမည်များကို ဘာသာပြန်ဆိုခြင်းမရှိပါ):"
510	"(လိုအပ်သည်): QR ကုဒ်တွင် encode လုပ်ရမည့် အကြောင်းအရာ။ URL-encode လုပ်ရန် အထူးစာလုံးများ။"
511	"ပစ်ဇယ်ဖြင့် ရုပ်ပုံအရွယ်အစား (ပုံသေ- ၄၀၀၊ အများဆုံး- ၂၀၀၀)။ w/h ကို မသတ်မှတ်ပါက အသုံးပြုသည်။"
512	"w, h: ပစ်ဇယ်ဖြင့် အထွက်အကျယ်နှင့် အမြင့်။ အရွယ်အစား ကန့်သတ်ချက်ကို အစားထိုးသည်။"
513	"အထွက်ဖော်မတ် — png၊ webp၊ သို့မဟုတ် gif (ပုံသေ- png)။"
514	"အမှားပြင်ဆင်ခြင်းအဆင့် — L၊ M၊ Q သို့မဟုတ် H (ပုံသေ- H)။"
515	"fg: # မပါဘဲ hex ဖြင့် ရှေ့မျက်နှာပြင်အရောင် (ပုံသေ: 000000)။"
516	"# မပါဘဲ hex အဖြစ် နောက်ခံအရောင် (ပုံသေ: ffffff)။"
517	"ဖောက်ထွင်းမြင်ရခြင်း- နောက်ခံဖောက်ထွင်းမြင်ရခြင်းအတွက် ၁ သို့ သတ်မှတ်ပါ။"
518	"မော်ဂျူးများတွင် တိတ်ဆိတ်သောဇုန် (ပုံသေ- 4)။"
519	"စတိုင်လ် ကန့်သတ်ချက်များ"
520	"မော်ဂျူးနှင့် ပုံစံ စတိုင်လ်"
521	"ပုံစံ- မော်ဂျူးပုံစံ — စတုရန်း၊ လုံးဝန်းသော၊ အစက်များ၊ စိန်၊ ချိတ်ဆက်ထားသည်။"
522	"ရှာဖွေစက်ပုံစံ — စတုရန်း၊ လုံးဝန်း၊ စက်ဝိုင်း။"
523	"align: ချိန်ညှိမှုပုံစံ — match_finder၊ စတုရန်း၊ လုံးဝန်းသော၊ စက်ဝိုင်း။"
524	"အချိန်ကိုက်ခြင်း- အချိန်ကိုက်ပုံစံ — match_module၊ solid၊ dashed။"
525	"အချင်းဝက်- ထောင့်အချင်းဝက် ရာခိုင်နှုန်း ၀-၁၀၀။"
526	"ကွာဟချက်- မော်ဂျူးကွာဟချက်ရာခိုင်နှုန်း ၀-၅၀။"
527	"Gap mode — none, inset, stroke, negative_space."
528	"eyeInner: မျက်လုံးပုံစံများ — စတုရန်း၊ လုံးဝန်း၊ စက်ဝိုင်း။"
529	"မျက်လုံးစကေး ရာခိုင်နှုန်း (ပုံသေ: 100)။"
530	"grad: Gradient အမျိုးအစား — မရှိ၊ linear၊ radial၊ conic"
531	"gradAngle: မျဉ်းဖြောင့် gradient များအတွက် gradient ထောင့်။"
532	"gradStops: gradient သည် color1,pos1,color2,pos2,… (ဥပမာ၊ ff0000,0,0000ff,1) အဖြစ် ရပ်တန့်သည်။"
533	"အပေါ်ယံ ကန့်သတ်ချက်များ"
534	"ပုံထပ်ဆင့်ရွေးချယ်မှုများ (ထပ်ဆင့်ပုံကို ဆာဗာဘက်မှ ရယူထားသည်):"
535	"img: ပုံကို ထပ်ဆင့်ရန် URL (အများသူငှာ ဝင်ရောက်ကြည့်ရှုနိုင်ရမည်)။"
536	"မုဒ်- အပေါ်ယံမုဒ် — အလယ်၊ တစ်ဝက်အရောင်၊ ရောစပ်၊ တောက်ပမှု၊ mosaic၊ dithered၊ blue-noise၊ subpixel"
537	"ပြင်းထန်မှု- အပေါ်ယံလွှာပြင်းထန်မှု ၀-၁၀၀ (ပုံသေ- ၁၀၀)။"
538	"colorMode: Overlay အရောင်မုဒ် — အရောင်၊ မီးခိုးရောင်၊ bw။"
539	"အံဝင်ခွင်ကျဖြစ်မှု- အပေါ်ယံလွှာ မည်သို့အံဝင်ခွင်ကျဖြစ်သနည်း — ဖုံးအုပ်သည်၊ ထိန်းထားသည်၊ ဆန့်ထုတ်သည်။"
540	"ဒီဂရီဖြင့် အပေါ်ယံလွှာလှည့်ခြင်း။"
541	"flipX၊ flipY: flip overlay အတွက် ၁ သို့ သတ်မှတ်ပါ။"
542	"ရှာဖွေကိရိယာပုံစံများကို ထိန်းသိမ်းပါ (ပုံသေ: 1)။"
543	"keepTiming၊ keepAlign: အချိန်ကိုက်/ချိန်ညှိမှုပုံစံများကို ထိန်းသိမ်းရန် ၁ သို့ သတ်မှတ်ပါ။"
544	"ကြိုတင်လုပ်ဆောင်ခြင်း ကန့်သတ်ချက်များ"
545	"ပုံကြိုတင်ပြင်ဆင်ခြင်းကို အပေါ်ယံလွှာတွင် အသုံးပြုထားသည်-"
546	"တောက်ပမှု- ချိန်ညှိမှု -၁၀၀ မှ ၁၀၀ (ပုံသေ- ၀)။"
547	"ဆန့်ကျင်ဘက်အရောင်- ချိန်ညှိမှု -၁၀၀ မှ ၁၀၀ (ပုံသေ- ၀)။"
548	"ဂါမာ: တန်ဖိုး ၀.၁ မှ ၃ (ပုံသေ: ၁)"
549	"ပြည့်ဝမှု- ချိန်ညှိမှု -၁၀၀ မှ ၁၀၀ (ပုံသေ- ၀)။"
550	"ဒီဂရီဖြင့် အရောင်လှည့်ခြင်း။"
551	"မှုန်ဝါးခြင်း- ပစ်ဇယ်များဖြင့် မှုန်ဝါးခြင်း။"
552	"ထက်စေခြင်း- ၀-၁၀၀ အထိ ထက်စေခြင်း။"
553	"ပိုစတာပြုလုပ်ခြင်း- ပိုစတာပြုလုပ်ခြင်း အဆင့်များ။"
554	"ကန့်သတ်ချက်- ဒွိစုံကန့်သတ်ချက် ၀-၂၅၅။"
555	"အနား- အနားထောက်လှမ်းခြင်း — ပိတ်၊ မှိန်၊ လိမ္မာပါးနပ်။"
556	"ပြောင်းပြန်လှန်ပါ- အရောင်ပြောင်းပြန်လှန်ရန် ၁ သို့ သတ်မှတ်ပါ။"
557	"ရေစာ ကန့်သတ်ချက်များ"
558	"ထုတ်လုပ်ထားသော QR ကုဒ်များသို့ ရေစာများထည့်ပါ-"
559	"wmEn: ရေစာအမှတ်အသားကိုဖွင့်ရန် ၁ သို့သတ်မှတ်ပါ။"
560	"wmKind: ရေစာအမျိုးအစား — စာသား၊ ရုပ်ပုံ၊ ပုံစံ။"
561	"wmText: ရေစာစာသား (URL-ကုဒ်ဝှက်ထားသည်)။"
562	"wmImg: ရေစာပုံသို့ URL။"
563	"wmPos: အနေအထား — အလယ်၊ ထောင့်များ၊ အနားများ၊ နောက်၊ တိတ်ဆိတ်သော_ဇုန်။"
564	"wmOpacity: အလင်းပိတ်မှု ၀-၁၀၀ (ပုံသေ: ၅၀)။"
565	"wmBlend: Blend မုဒ် — ပုံမှန်၊ မြှောက်ခြင်း၊ မျက်နှာပြင်၊ အပေါ်ယံလွှာ။"
566	"ကာတွန်း ကန့်သတ်ချက်များ"
567	"ကာတွန်း GIF အထွက်အတွက် (ဖော်မတ်=gif လိုအပ်သည်):"
568	"animPattern: အန်နီမေးရှင်းပုံစံ — none, pulse, wave, scanline, shimmer, drift, color_cycle"
569	"animFrames: ဖရိမ်အရေအတွက် ၁-၆၀ (ပုံသေ: ၂၄)။"
570	"animSpeed: မီလီစက္ကန့်အတွင်း Frame delay ၁၀-၁၀၀၀ (ပုံသေ: ၁၀၀)။"
571	"animSeed: အန်နီမေးရှင်းအတွက် ကျပန်း seed။"
572	"easing: Animation easing — linear, ease_in, ease_out, ease_in_out, bounce"
573	"အထွက် ကန့်သတ်ချက်များ"
574	"အထွက်ဖော်မတ် ရွေးချယ်စရာများ-"
575	"အရည်အသွေး- WebP အရည်အသွေး ၀-၁ (ပုံသေ- ၀.၉)"
576	"webpQ: WebP အရည်အသွေး ၀-၁၀၀ (ပုံသေ- ၉၀)။"
577	"gifColors: GIF palette အရွယ်အစား ၂-၂၅၆ (ပုံသေ: ၂၅၆)။"
578	"PNG အတွက် အထွက် DPI (ပုံသေ: 72)။"
579	"metaTitle၊ metaAuthor၊ metaCopy၊ metaDesc: PNG metadata fields."
580	"ဥပမာအသုံးပြုမှု"
581	"အခြေခံ QR ကုဒ်-"
582	"https://anqr.link/api/qr?data=https://example.com"
583	"စိတ်ကြိုက်အရောင်များဖြင့် ပုံစံချထားသော QR ကုဒ်-"
584	"https://anqr.link/api/qr?data=Hello&size=300&fg=1e40af&bg=ffffff&style=rounded&radius=30"
585	"ထပ်ဆင့်ပုံပါ QR ကုဒ်-"
586	"https://anqr.link/api/qr?data=https://example.com&ec=H&img=https://example.com/logo.png&mode=halftone&intensity=70"
587	"ကာတွန်း GIF:"
588	"https://anqr.link/api/qr?data=Hello&format=gif&animPattern=pulse&animFrames=24&easing=ease_in_out"
589	"QR ကုဒ်များ ထည့်သွင်းခြင်း"
590	"Professional mode မှာ Share feature က embed လုပ်လို့ရတဲ့ HTML နဲ့ URL တွေကို ထုတ်ပေးပါတယ်။ embed လုပ်ပုံက ဒီလိုပါ။"
591	"လင့်ခ်မျှဝေပါ- URL ကန့်သတ်ချက်များအဖြစ် ကုဒ်ဝှက်ထားသော သင်၏ဆက်တင်များအားလုံးဖြင့် ANQR အက်ပ်သို့ URL တစ်ခု ဖန်တီးပေးသည်။ လက်ခံသူများသည် QR ကုဒ်ကို ကြည့်ရှုပြီး ပြင်ဆင်နိုင်သည်။"
592	"ပုံထည့်သွင်းခြင်း- ဆာဗာ API သို့ ညွှန်ပြသည့် tag တစ်ခုကို ထုတ်လုပ်ပေးသည်။ QR ကုဒ်ကို ဆာဗာဘက်တွင် ဖော်ပြပြီး ပုံတစ်ပုံအဖြစ် အသုံးပြုသည်။"
593	"Embed Markdown: စာရွက်စာတမ်းများနှင့် README ဖိုင်များအတွက် Markdown image syntax ကို ဖန်တီးသည်။"
594	"တိုက်ရိုက် API URL: အပလီကေးရှင်းများ၊ script များ သို့မဟုတ် အခြားပေါင်းစပ်မှုများတွင် အသုံးပြုရန်အတွက် raw API URL။"
595	"HTML ဥပမာ"
596	"သင့်ဝက်ဘ်ဆိုက်တွင် QR ကုဒ်ထည့်သွင်းရန်-"
597	"<img src=https://anqr.link/api/qr?data=https://yoursite.com&size=200 alt=QR ကုဒ် />"
598	"တုံ့ပြန်မှုရှိသော အရွယ်အစားအတွက်"
599	"<img src=https://anqr.link/api/qr?data=https://yoursite.com&size=400 alt=QR ကုဒ် style=max-width: 100%; height: auto; />"
600	"ဆာဗာသည် ရှည်လျားသော ကက်ရှ် ခေါင်းစီးများဖြင့် တုံ့ပြန်မှုများကို သိမ်းဆည်းထားသောကြောင့် တူညီသော URL အတွက် ထပ်ခါတလဲလဲ တောင်းဆိုမှုများသည် မြန်ဆန်ပါသည်။"
601	"မျှဝေရန် URL ဖော်မတ်"
602	"Professional mode မှာ Share ကို နှိပ်လိုက်တဲ့အခါ ANQR က သင့်ရဲ့ လက်ရှိ setting တွေကို URL parameter တွေအဖြစ် encode လုပ်ပါတယ်။ format က -"
603	"https://anqr.link/?data=…&ec=H&style=rounded&…."
604	"ဤ parameter များသည် API parameter များကို ထင်ဟပ်စေသောကြောင့်၊ သင်သည် base path ကို / မှ /api/qr သို့ ပြောင်းလဲခြင်းနှင့် လိုအပ်သလို w/h parameter များကို ချိန်ညှိခြင်းဖြင့် share URL ကို API URL သို့ ပြောင်းလဲနိုင်သည်။"
605	"မှတ်ချက်- ဒေသတွင်းဖိုင်များမှ အပ်လုဒ်လုပ်ထားသော ထပ်ဆင့်ပုံများကို URL မှတစ်ဆင့် မျှဝေ၍မရပါ — URL-based ထပ်ဆင့်များ (img parameter) သာ shared link များနှင့် API call များတွင် အလုပ်လုပ်ပါသည်။"
606	"နှုန်းထားကန့်သတ်ချက်များနှင့် အသုံးပြုမှု"
607	"API ကို သင့်တင့်သော ပမာဏများအတွက် အခမဲ့အသုံးပြုနိုင်ပါသည်။ ပမာဏများများအသုံးပြုမှု သို့မဟုတ် အာမခံချက်ရှိသော uptime လိုအပ်သော စီးပွားဖြစ်အသုံးချမှုများအတွက် ကျွန်ုပ်တို့ထံ ဆက်သွယ်ပါ။"
608	"API တုံ့ပြန်မှုများတွင် ရန်လိုသော caching headers များ ပါဝင်သည်။ အကောင်းဆုံးစွမ်းဆောင်ရည်အတွက် သင့်ဘက်မှ cache responses များကို အသုံးပြုပါ သို့မဟုတ် တူညီသော QR ကုဒ်များအတွက် URL တစ်ခုတည်းကို တသမတ်တည်း အသုံးပြုပါ။"
609	"ဘာသာစကားနှင့်သက်ဆိုင်သော ငွေပေးချေမှုများကို အဆင့်မြင့်မုဒ်တွင် ပြုလုပ်ခြင်း"
610	"အဆင့်မြင့်မုဒ်ကိုအသုံးပြုသည့်အခါ ANQR သည် သင်ရွေးချယ်ထားသောဘာသာစကားနှင့်သက်ဆိုင်သည့် ငွေပေးချေမှုနည်းလမ်းများကို အလိုအလျောက်ပြသသည်။ ဥပမာအားဖြင့်၊ ဗီယက်နမ်အသုံးပြုသူများသည် VietQR ကိုမြင်တွေ့ရပြီး ထိုင်းအသုံးပြုသူများသည် PromptPay ကိုမြင်တွေ့ရပြီး အိန္ဒိယဘာသာစကားအသုံးပြုသူများသည် UPI နှင့် BharatQR ကိုမြင်တွေ့ရသည်။ ကမ္ဘာလုံးဆိုင်ရာငွေပေးချေမှုနည်းလမ်းများ (cryptocurrency၊ PayPal၊ Cash App) ကို ဘာသာစကားအားလုံးအတွက် ရရှိနိုင်ပါသည်။ ပရော်ဖက်ရှင်နယ်မုဒ်သည် ဘာသာစကားမခွဲခြားဘဲ ငွေပေးချေမှုစံနှုန်းအားလုံးကို လော့ခ်ဖွင့်ပေးသည်။"
611	"ဥရောပငွေပေးချေမှုစံနှုန်းများ"
612	"EPC/SEPA (EU): EPC QR Code စံနှုန်းကို လိုက်နာသော ဥရောပဘဏ်ငွေလွှဲ QR ကုဒ်များ။ IBAN၊ BIC (ပြည်တွင်းအတွက် ရွေးချယ်နိုင်သည်)၊ EUR ဖြင့် ပမာဏနှင့် ဖွဲ့စည်းတည်ဆောက်ထားသော သို့မဟုတ် ဖွဲ့စည်းတည်ဆောက်မထားသော ငွေပေးချေမှု ရည်ညွှန်းချက်များကို ပံ့ပိုးပေးသည်။ EU နိုင်ငံများနှင့် ဆွစ်ဇာလန်၊ နော်ဝေး၊ အိုက်စလန်၊ လစ်ချင်စတိန်း၊ မိုနာကိုနှင့် ဆန်မာရီနို အပါအဝင် SEPA ဇုန်တစ်လျှောက်တွင် အသုံးပြုသည်။"
613	"ဆွစ် QR-ဘီလ်- SIX အကောင်အထည်ဖော်မှုလမ်းညွှန်ချက်များကို လိုက်နာသည့် ဆွစ်ငွေပေးချေမှုစံနှုန်း။ CHF နှင့် EUR၊ QR-ရည်ညွှန်းချက် (QRR)၊ ငွေချေးသူရည်ညွှန်းချက် (ISO 11649)၊ ဖွဲ့စည်းတည်ဆောက်ထားသော ငွေချေးသူ/အကြွေးရှင်လိပ်စာများနှင့် ဘီလ်အချက်အလက်များကို ပံ့ပိုးပေးသည်။ ၂၀၂၂ ခုနှစ်မှစ၍ ဆွစ်ငွေတောင်းခံလွှာများအတွက် လိုအပ်ပါသည်။"
614	"အိန္ဒိယငွေပေးချေမှုစံနှုန်းများ"
615	"UPI (အိန္ဒိယ): NPCI Deep Linking သတ်မှတ်ချက်ကို လိုက်နာသော ပေါင်းစည်းငွေပေးချေမှု အင်တာဖေ့စ်။ VPA (Virtual Payment Address)၊ ငွေလက်ခံသူအမည်၊ INR ဖြင့် ပမာဏ၊ ငွေပေးငွေယူမှတ်စု၊ ရည်ညွှန်း ID၊ ကုန်သည်အမျိုးအစားကုဒ်နှင့် ငွေပေးငွေယူမုဒ်ကို ပံ့ပိုးပေးသည်။"
616	"BharatQR (အိန္ဒိယ): UPI နှင့် ကတ်အခြေပြု ငွေပေးချေမှု နှစ်မျိုးလုံးကို ပံ့ပိုးပေးသည့် ပေါင်းစည်းထားသော QR စံနှုန်း။ အများဆုံး တွဲဖက်အသုံးပြုနိုင်စေရန်အတွက် UPI VPA ကို ကတ် PAN နှင့် ပေါင်းစပ်ထားသည်။ ကုန်သည်အမည်၊ မြို့၊ MCC၊ GST အသေးစိတ်အချက်အလက်များနှင့် ငွေတောင်းခံလွှာ/ရည်ညွှန်းနံပါတ်များ ပါဝင်သည်။"
617	"အရှေ့တောင်အာရှ ငွေပေးချေမှုစံနှုန်းများ"
618	"PayNow (စင်ကာပူ): SGQR ပရိုဖိုင်ပါရှိသော EMVCo QR သတ်မှတ်ချက်ကို အသုံးပြုသည့် စင်ကာပူ အမြန်ငွေပေးချေမှုစနစ်။ UEN (စီးပွားရေးမှတ်ပုံတင်ခြင်း)၊ မိုဘိုင်းနံပါတ် သို့မဟုတ် NRIC ကို proxy identifier များအဖြစ် ပံ့ပိုးပေးသည်။ ပမာဏ တည်းဖြတ်နိုင်မှုအလံနှင့် သက်တမ်းကုန်ဆုံးရက် ပါဝင်သည်။"
619	"PromptPay (ထိုင်းနိုင်ငံ): ထိုင်းဘဏ် EMV ပရိုဖိုင်ကို လိုက်နာသော ထိုင်းနိုင်ငံ၏ ငွေပေးချေမှုစနစ်။ မိုဘိုင်းနံပါတ်၊ အမျိုးသားမှတ်ပုံတင်၊ အခွန်မှတ်ပုံတင်၊ e-wallet ID နှင့် ရည်ညွှန်းကွက်လပ်များစွာဖြင့် ဘေလ်ပေးချေမှုကို ပံ့ပိုးပေးသည်။"
620	"QRIS (အင်ဒိုနီးရှား): အင်ဒိုနီးရှားစံနှုန်းဖြင့် အမြန်တုံ့ပြန်သည့်ကုဒ်။ ကုန်သည် ID၊ NMID (အမျိုးသားကုန်သည် ID)၊ ကုန်သည်စံနှုန်းခွဲခြားမှုနှင့် အဆင်ပြေမှုအခကြေးငွေများ (ပုံသေ သို့မဟုတ် ရာခိုင်နှုန်း) ကို ပံ့ပိုးပေးသည့် EMV-အခြေခံ အမျိုးသားငွေပေးချေမှုစံနှုန်း။"
621	"DuitNow (မလေးရှား): မလေးရှား လက်ငင်းငွေပေးချေမှုစနစ်။ NRIC၊ မိုဘိုင်း၊ နိုင်ငံကူးလက်မှတ်၊ စစ်တပ် ID နှင့် စီးပွားရေးမှတ်ပုံတင်နံပါတ်များ အပါအဝင် proxy အမျိုးအစားများစွာကို ပံ့ပိုးပေးသည်။"
622	"VietQR (ဗီယက်နမ်): ဗီယက်နမ်ဘဏ်အချင်းချင်းငွေလွှဲစံနှုန်း။ ဘဏ် BIN (NAPAS မှတ်ပုံတင်ခြင်း) နှင့် အကောင့်နံပါတ် လိုအပ်သည်။ မတူညီသောငွေလွှဲအမျိုးအစားများ (QRPUSH၊ QRIBFTTA၊ QRIBFTTC) အတွက် ဝန်ဆောင်မှုကုဒ်များစွာကို ပံ့ပိုးပေးသည်။"
623	"QR Ph (ဖိလစ်ပိုင်): InstaPay နှင့် PESONet အတွက် ဖိလစ်ပိုင် QR ငွေပေးချေမှုစံနှုန်း။ P2M (လူမှကုန်သည်သို့) ငွေပေးငွေယူများအတွက် ကုန်သည်မှတ်ပုံတင်ပါသော အကောင့်နံပါတ်များကို အသုံးပြုသည်။"
624	"အရှေ့အာရှငွေပေးချေမှုစံနှုန်းများ"
625	"TWQR (ထိုင်ဝမ်): ထိုင်ဝမ် QR ငွေပေးချေမှုစံနှုန်း။ ကုန်သည် ID၊ အခွန် ID နှင့် TWD ပမာဏများကို ပံ့ပိုးပေးသည်။"
626	"HKQR/FPS (ဟောင်ကောင်): ဟောင်ကောင် ပိုမိုမြန်ဆန်သော ငွေပေးချေမှုစနစ် QR ကုဒ်များ။ FPS ID၊ မိုဘိုင်းနံပါတ် သို့မဟုတ် အီးမေးလ်ကို ငွေပေးချေမှု အမှတ်အသားများအဖြစ် ပံ့ပိုးပေးသည်။ HKD ဖြင့် ပမာဏများ။"
627	"JPQR (ဂျပန်): ဂျပန်ပေါင်းစည်းထားသော QR ကုဒ်ငွေပေးချေမှုစံနှုန်း။ JPY ပမာဏများဖြင့် ကုန်သည်ခွဲခြားသတ်မှတ်ရန်အတွက် စတိုးဆိုင် ID ကို အသုံးပြုသည်။"
628	"အခြားဒေသတွင်းငွေပေးချေမှုစံနှုန်းများ"
