1	"ANQR-നെക്കുറിച്ച്"
477	"ഈ സേവനം ഉപയോഗിക്കുന്നതിലൂടെ ANQR-നും അതിന്റെ ഓപ്പറേറ്റർമാർക്കും എതിരായ എല്ലാ അവകാശവാദങ്ങളും ആവശ്യങ്ങളും നടപടിയുടെ കാരണങ്ങളും നിങ്ങൾ പുറത്തിറക്കാനും ഒഴിവാക്കാനും ഡിസ്ചാർജ് ചെയ്യാനും സമ്മതിക്കുന്നു."
478	"ചില അധികാരപരിധികൾ ചില വാറണ്ടികൾ ഒഴിവാക്കുന്നതിനോ ബാധ്യതാ പരിമിതികൾ ഒഴിവാക്കുന്നതിനോ അനുവദിക്കുന്നില്ല. അത്തരം അധികാരപരിധികളിൽ, ബാധകമായ നിയമം അനുവദിക്കുന്ന പരമാവധി പരിധിയിലേക്ക് ഞങ്ങളുടെ ബാധ്യത പരിമിതപ്പെടുത്തിയിരിക്കും."
479	"നഷ്ടപരിഹാരം"
480	"ഇനിപ്പറയുന്നവയിൽ നിന്ന് ഉണ്ടാകുന്ന ഏതെങ്കിലും ക്ലെയിമുകൾ, നാശനഷ്ടങ്ങൾ, നഷ്ടങ്ങൾ, ബാധ്യതകൾ, ചെലവുകൾ, ചെലവുകൾ (നിയമപരമായ ഫീസ് ഉൾപ്പെടെ) എന്നിവയിൽ നിന്ന് ANQR, അതിന്റെ ഓപ്പറേറ്റർമാർ, അഫിലിയേറ്റുകൾ, അവരുടെ ബന്ധപ്പെട്ട ഓഫീസർമാർ, ഡയറക്ടർമാർ, ജീവനക്കാർ, ഏജന്റുമാർ എന്നിവരെ നഷ്ടപരിഹാരം നൽകാനും സംരക്ഷിക്കാനും നിരുപദ്രവകാരികളാക്കാനും നിങ്ങൾ സമ്മതിക്കുന്നു: (എ) നിങ്ങളുടെ സൈറ്റ് ഉപയോഗം; (ബി) ഈ നിബന്ധനകളുടെ നിങ്ങളുടെ ലംഘനം; (സി) ഏതെങ്കിലും മൂന്നാം കക്ഷി അവകാശങ്ങളുടെ നിങ്ങളുടെ ലംഘനം; (ഡി) നിങ്ങൾ QR കോഡുകളിലേക്ക് എൻകോഡ് ചെയ്യുന്ന ഏതൊരു ഉള്ളടക്കവും."
481	"തർക്ക പരിഹാരം"
482	"ഈ നിബന്ധനകളിൽ നിന്നോ നിങ്ങളുടെ ANQR ഉപയോഗത്തിൽ നിന്നോ ഉണ്ടാകുന്ന ഏതൊരു തർക്കവും ആദ്യം ${CONTACT_EMAIL} എന്ന വിലാസത്തിൽ ബന്ധപ്പെട്ട് അനൗപചാരിക ചർച്ചകളിലൂടെ പരിഹരിക്കാൻ ശ്രമിക്കണം."
483	"അനൗപചാരിക പരിഹാരം പരാജയപ്പെട്ടാൽ, ഓസ്‌ട്രേലിയയിലെ വിക്ടോറിയയിൽ തർക്കങ്ങൾ ബൈൻഡിംഗ് ആർബിട്രേഷൻ വഴി പരിഹരിക്കപ്പെടും, ബൗദ്ധിക സ്വത്തവകാശ ലംഘനങ്ങൾക്ക് ഇരു കക്ഷികൾക്കും കോടതിയിൽ ഇൻജങ്ക്റ്റീവ് ഇളവ് തേടാം എന്ന വ്യവസ്ഥ ഒഴികെ."
484	"ക്ലാസ് ആക്ഷൻ ഇളവ്"
485	"നിയമം അനുവദിക്കുന്ന പരിധി വരെ, ഏതൊരു തർക്ക പരിഹാര നടപടികളും ഒരു വ്യക്തിഗത അടിസ്ഥാനത്തിൽ മാത്രമേ നടത്തപ്പെടുകയുള്ളൂവെന്നും ഒരു ക്ലാസ്, ഏകീകൃത അല്ലെങ്കിൽ പ്രതിനിധി നടപടിയിലൂടെയല്ലെന്നും നിങ്ങൾ സമ്മതിക്കുന്നു."
486	"ഭരണ നിയമം"
487	"നിയമ വൈരുദ്ധ്യ തത്വങ്ങൾ പരിഗണിക്കാതെ, ഓസ്‌ട്രേലിയയിലെ വിക്ടോറിയയിലെ നിയമങ്ങളാണ് ഈ നിബന്ധനകളെ നിയന്ത്രിക്കുന്നത്. ഓസ്‌ട്രേലിയയിലെ വിക്ടോറിയയിൽ സ്ഥിതി ചെയ്യുന്ന കോടതികളുടെ പ്രത്യേക അധികാരപരിധി നിങ്ങൾ അംഗീകരിക്കുന്നു."
488	"മാറ്റങ്ങളും ലഭ്യതയും"
489	"ഞങ്ങൾക്ക് എപ്പോൾ വേണമെങ്കിലും അറിയിപ്പോ ബാധ്യതയോ ഇല്ലാതെ സൈറ്റ് (അല്ലെങ്കിൽ അതിന്റെ ഏതെങ്കിലും ഭാഗം) പരിഷ്കരിക്കാനോ താൽക്കാലികമായി നിർത്തിവയ്ക്കാനോ നിർത്തലാക്കാനോ കഴിയും."
490	"ഈ നിബന്ധനകൾ ഞങ്ങൾക്ക് എപ്പോൾ വേണമെങ്കിലും അപ്‌ഡേറ്റ് ചെയ്യാം. അവസാനം അപ്‌ഡേറ്റ് ചെയ്‌തത് എന്ന തീയതി അവ ഏറ്റവും ഒടുവിൽ പരിഷ്‌ക്കരിച്ച തീയതിയെ സൂചിപ്പിക്കുന്നു. മാറ്റങ്ങൾക്ക് ശേഷമുള്ള തുടർച്ചയായ ഉപയോഗം സ്വീകാര്യതയെ സൂചിപ്പിക്കുന്നു."
491	"വേർതിരിക്കൽ"
492	"ഈ നിബന്ധനകളിലെ ഏതെങ്കിലും വ്യവസ്ഥ അസാധുവാണെന്നോ നടപ്പിലാക്കാൻ കഴിയാത്തതാണെങ്കിലോ, ആ വ്യവസ്ഥ അനുവദനീയമായ പരമാവധി പരിധി വരെ നടപ്പിലാക്കും, ശേഷിക്കുന്ന വ്യവസ്ഥകൾ പൂർണ്ണ ശക്തിയിലും പ്രാബല്യത്തിലും തുടരും."
493	"ഒഴിവാക്കൽ"
494	"ഈ നിബന്ധനകളുടെ ഏതെങ്കിലും അവകാശമോ വ്യവസ്ഥയോ നടപ്പിലാക്കുന്നതിൽ ഞങ്ങൾ പരാജയപ്പെടുന്നത് അത്തരം അവകാശമോ വ്യവസ്ഥയോ ഉപേക്ഷിക്കുന്നതായി കണക്കാക്കില്ല."
495	"പൂർണ്ണ കരാർ"
496	"ഈ നിബന്ധനകളും ഞങ്ങളുടെ സ്വകാര്യതാ നയവും ചേർന്ന്, സൈറ്റ് ഉപയോഗിക്കുന്നത് സംബന്ധിച്ച് നിങ്ങൾക്കും ANQR-നും ഇടയിലുള്ള മുഴുവൻ കരാറും രൂപപ്പെടുത്തുകയും മുൻകാല കരാറുകളെ അസാധുവാക്കുകയും ചെയ്യുന്നു."
497	"ഫോഴ്‌സ് മജ്യൂർ"
498	"പ്രകൃതി ദുരന്തങ്ങൾ, യുദ്ധം, ഭീകരവാദം, കലാപങ്ങൾ, സർക്കാർ നടപടികൾ, അല്ലെങ്കിൽ ഇന്റർനെറ്റ്/അടിസ്ഥാന സൗകര്യ പരാജയങ്ങൾ എന്നിവയുൾപ്പെടെ ഞങ്ങളുടെ ന്യായമായ നിയന്ത്രണത്തിന് അതീതമായ സാഹചര്യങ്ങൾ മൂലമുണ്ടാകുന്ന ഏതെങ്കിലും പരാജയത്തിനോ പ്രകടനത്തിലെ കാലതാമസത്തിനോ ഞങ്ങൾ ബാധ്യസ്ഥരല്ല."
499	"ബന്ധപ്പെടുക"
500	"ഈ നിബന്ധനകളെക്കുറിച്ചുള്ള ചോദ്യങ്ങൾ ഇതിലേക്ക് അയയ്ക്കാം: ${CONTACT_EMAIL}"
501	"ഒരിക്കൽ ലോഡ് ചെയ്‌താൽ ഓഫ്‌ലൈനായി പ്രവർത്തിക്കും — എവിടെയും പ്രവർത്തിപ്പിക്കാൻ കഴിയുന്ന ഒരു സ്റ്റാറ്റിക് വെബ് ആപ്പാണിത്."
502	"സ്ഥിരസ്ഥിതിയായി, ജനറേഷൻ നിങ്ങളുടെ ബ്രൗസറിൽ പ്രാദേശികമായി സംഭവിക്കുന്നു. പ്രൊഫഷണൽ ഉപയോഗത്തിന്, URL പാരാമീറ്ററുകൾ വഴി QR കോഡുകൾ സൃഷ്ടിക്കാൻ നിങ്ങൾക്ക് സെർവർ-സൈഡ് API ഉപയോഗിക്കാം — വെബ്‌സൈറ്റുകളിലോ ഇമെയിലുകളിലോ ഓട്ടോമേറ്റഡ് വർക്ക്ഫ്ലോകളിലോ എംബെഡ് ചെയ്യുന്നതിന് അനുയോജ്യം."
503	"പ്രൊഫഷണൽ ഉപയോഗത്തിന്, URL പാരാമീറ്ററുകളിൽ നിന്ന് QR കോഡുകൾ സൃഷ്ടിക്കുന്ന ഒരു സെർവർ-സൈഡ് API ANQR നൽകുന്നു. API ഉപയോഗിക്കുമ്പോൾ, ഇമേജ് റെൻഡർ ചെയ്യുന്നതിന് നിങ്ങളുടെ QR ഉള്ളടക്കം ഞങ്ങളുടെ സെർവറുകളിൽ പ്രോസസ്സ് ചെയ്യപ്പെടുന്നു, പക്ഷേ സംഭരിക്കുകയോ ലോഗ് ചെയ്യുകയോ ചെയ്യുന്നില്ല."
504	"സെർവർ-സൈഡ് API ഉപയോഗിക്കുമ്പോൾ, QR ഇമേജ് സൃഷ്ടിക്കുന്നതിന് നിങ്ങളുടെ ഉള്ളടക്കം പ്രോസസ്സ് ചെയ്യപ്പെടുന്നു, പക്ഷേ അഭ്യർത്ഥിച്ച ഇമേജ് റെൻഡർ ചെയ്യുന്നതിന് അപ്പുറം മറ്റൊരു ആവശ്യത്തിനും സംഭരിക്കുകയോ ലോഗ് ചെയ്യുകയോ ഉപയോഗിക്കുകയോ ചെയ്യുന്നില്ല."
505	"API റഫറൻസ്"
506	"URL പാരാമീറ്ററുകൾ വഴി QR കോഡുകൾ സൃഷ്ടിക്കുന്നതിനുള്ള ഒരു സെർവർ-സൈഡ് API ANQR നൽകുന്നു. ക്ലയന്റ്-സൈഡ് JavaScript ഇല്ലാതെ വെബ്‌സൈറ്റുകൾ, ഇമെയിലുകൾ, ഡോക്യുമെന്റുകൾ അല്ലെങ്കിൽ ഓട്ടോമേറ്റഡ് വർക്ക്ഫ്ലോകളിൽ QR കോഡുകൾ എംബെഡ് ചെയ്യുന്നതിന് ഇത് അനുയോജ്യമാണ്."
507	"ബേസ് URL: https://anqr.link/api/qr"
508	അടിസ്ഥാന പാരാമീറ്ററുകൾ"
509	"ആവശ്യമായതും സാധാരണവുമായ പാരാമീറ്ററുകൾ (പാരാമീറ്റർ പേരുകൾ വിവർത്തനം ചെയ്യുന്നില്ല):"
510	"data (ആവശ്യമാണ്): QR കോഡിൽ എൻകോഡ് ചെയ്യേണ്ട ഉള്ളടക്കം. പ്രത്യേക അക്ഷരങ്ങൾ URL-എൻകോഡ് ചെയ്യുക."
511	"size: പിക്സലുകളിലെ ഇമേജ് വലുപ്പം (സ്ഥിരസ്ഥിതി: 400, പരമാവധി: 2000). w/h നിർദ്ദിഷ്ടമല്ലെങ്കിൽ ഉപയോഗിക്കും."
512	"w, h: പിക്സലുകളിലെ ഔട്ട്പുട്ട് വീതിയും ഉയരവും. size പാരാമീറ്റർ മറികടക്കുന്നു."
513	"format: ഔട്ട്പുട്ട് ഫോർമാറ്റ് — png, webp, അല്ലെങ്കിൽ gif (സ്ഥിരസ്ഥിതി: png)."
514	"ec: പിശക് തിരുത്തൽ നില — L, M, Q, അല്ലെങ്കിൽ H (സ്ഥിരസ്ഥിതി: H)."
515	"fg: # ഇല്ലാതെ hex ആയി ഫോർഗ്രൗണ്ട് നിറം (സ്ഥിരസ്ഥിതി: 000000)."
516	"bg: # ഇല്ലാതെ hex ആയി പശ്ചാത്തല നിറം (സ്ഥിരസ്ഥിതി: ffffff)."
517	"transparent: സുതാര്യമായ പശ്ചാത്തലത്തിന് 1 ആയി സജ്ജമാക്കുക."
518	"margin: മൊഡ്യൂളുകളിലെ നിശബ്ദ മേഖല (സ്ഥിരസ്ഥിതി: 4)."
519	സ്റ്റൈലിംഗ് പാരാമീറ്ററുകൾ"
520	"മൊഡ്യൂൾ, പാറ്റേൺ സ്റ്റൈലിംഗ്:"
521	"style: മൊഡ്യൂൾ ശൈലി — square, rounded, dots, diamond, connected."
522	"finder: ഫൈൻഡർ പാറ്റേൺ ശൈലി — square, rounded, circle."
523	"align: അലൈൻമെന്റ് പാറ്റേൺ ശൈലി — match_finder, square, rounded, circle."
524	"timing: ടൈമിംഗ് പാറ്റേൺ ശൈലി — match_module, solid, dashed."
525	"radius: കോർണർ റേഡിയസ് ശതമാനം 0-100."
526	"gap: മൊഡ്യൂൾ ഗ്യാപ് ശതമാനം 0-50."
527	"gapMode: ഗ്യാപ് മോഡ് — none, inset, stroke, negative_space."
528	"eyeOuter, eyeInner: ഐ ശൈലികൾ — square, rounded, circle."
529	"eyeScale: ഐ സ്കെയിൽ ശതമാനം (സ്ഥിരസ്ഥിതി: 100)."
530	"grad: ഗ്രേഡിയന്റ് തരം — none, linear, radial, conic."
531	"gradAngle: ലീനിയർ ഗ്രേഡിയന്റുകൾക്കുള്ള ഗ്രേഡിയന്റ് കോണം."
532	"gradStops: color1,pos1,color2,pos2,... ആയി ഗ്രേഡിയന്റ് സ്റ്റോപ്പുകൾ (ഉദാ., ff0000,0,0000ff,1)."
533	ഓവർലേ പാരാമീറ്ററുകൾ"
534	"ഇമേജ് ഓവർലേ ഓപ്ഷനുകൾ (ഓവർലേ ഇമേജ് സെർവർ-സൈഡിൽ ഫെച്ച് ചെയ്യുന്നു):"
535	"img: ഓവർലേ ഇമേജിലേക്കുള്ള URL (പൊതുവായി ആക്സസ് ചെയ്യാവുന്നതായിരിക്കണം)."
536	"mode: ഓവർലേ മോഡ് — center, halftone, blend, brightness, mosaic, dithered, blue-noise, subpixel."
537	"intensity: ഓവർലേ തീവ്രത 0-100 (സ്ഥിരസ്ഥിതി: 100)."
538	"colorMode: ഓവർലേ കളർ മോഡ് — color, grayscale, bw."
539	"fit: ഓവർലേ എങ്ങനെ ഫിറ്റ് ആകുന്നു — cover, contain, stretch."
540	"rot: ഡിഗ്രികളിൽ ഓവർലേ റൊട്ടേഷൻ."
541	"flipX, flipY: ഓവർലേ ഫ്ലിപ്പ് ചെയ്യാൻ 1 ആയി സജ്ജമാക്കുക."
542	"keepFinders: ഫൈൻഡർ പാറ്റേണുകൾ സംരക്ഷിക്കുക (സ്ഥിരസ്ഥിതി: 1)."
543	"keepTiming, keepAlign: ടൈമിംഗ്/അലൈൻമെന്റ് പാറ്റേണുകൾ സംരക്ഷിക്കാൻ 1 ആയി സജ്ജമാക്കുക."
544	പ്രീപ്രോസസ്സിംഗ് പാരാമീറ്ററുകൾ"
545	"ഓവർലേയിൽ പ്രയോഗിച്ച ഇമേജ് പ്രീപ്രോസസ്സിംഗ്:"
546	"brightness: -100 മുതൽ 100 വരെ ക്രമീകരണം (സ്ഥിരസ്ഥിതി: 0)."
547	"contrast: -100 മുതൽ 100 വരെ ക്രമീകരണം (സ്ഥിരസ്ഥിതി: 0)."
548	"gamma: 0.1 മുതൽ 3 വരെ മൂല്യം (സ്ഥിരസ്ഥിതി: 1)."
549	"saturation: -100 മുതൽ 100 വരെ ക്രമീകരണം (സ്ഥിരസ്ഥിതി: 0)."
550	"hue: ഡിഗ്രികളിൽ ഹ്യൂ റൊട്ടേഷൻ."
551	"blur: പിക്സലുകളിൽ ബ്ലർ."
552	"sharpen: ഷാർപ്പൻ അളവ് 0-100."
553	"posterize: പോസ്റ്ററൈസ് ലെവലുകൾ."
554	"threshold: ബൈനറി ത്രെഷോൾഡ് 0-255."
555	"edge: എഡ്ജ് ഡിറ്റക്ഷൻ — off, sobel, canny."
556	"invert: നിറങ്ങൾ വിപരീതമാക്കാൻ 1 ആയി സജ്ജമാക്കുക."
557	വാട്ടർമാർക്ക് പാരാമീറ്ററുകൾ"
558	"സൃഷ്ടിച്ച QR കോഡുകളിൽ വാട്ടർമാർക്കുകൾ ചേർക്കുക:"
559	"wmEn: വാട്ടർമാർക്ക് പ്രാപ്തമാക്കാൻ 1 ആയി സജ്ജമാക്കുക."
560	"wmKind: വാട്ടർമാർക്ക് തരം — text, image, pattern."
561	"wmText: വാട്ടർമാർക്ക് ടെക്സ്റ്റ് (URL-എൻകോഡഡ്)."
562	"wmImg: വാട്ടർമാർക്ക് ഇമേജിലേക്കുള്ള URL."
563	"wmPos: സ്ഥാനം — center, corners, edges, behind, quiet_zone."
564	"wmOpacity: അതാര്യത 0-100 (സ്ഥിരസ്ഥിതി: 50)."
565	"wmBlend: ബ്ലെൻഡ് മോഡ് — normal, multiply, screen, overlay."
566	ആനിമേഷൻ പാരാമീറ്ററുകൾ"
567	"ആനിമേറ്റഡ് GIF ഔട്ട്പുട്ടിന് (format=gif ആവശ്യമാണ്):"
568	"animPattern: ആനിമേഷൻ പാറ്റേൺ — none, pulse, wave, scanline, shimmer, drift, color_cycle."
569	"animFrames: ഫ്രെയിമുകളുടെ എണ്ണം 1-60 (സ്ഥിരസ്ഥിതി: 24)."
570	"animSpeed: മില്ലിസെക്കൻഡുകളിൽ ഫ്രെയിം ഡിലേ 10-1000 (സ്ഥിരസ്ഥിതി: 100)."
571	"animSeed: ആനിമേഷനായുള്ള റാൻഡം സീഡ്."
572	"easing: ആനിമേഷൻ ഈസിംഗ് — linear, ease_in, ease_out, ease_in_out, bounce."
573	ഔട്ട്പുട്ട് പാരാമീറ്ററുകൾ"
574	"ഔട്ട്പുട്ട് ഫോർമാറ്റ് ഓപ്ഷനുകൾ:"
575	"quality: WebP ക്വാളിറ്റി 0-1 (സ്ഥിരസ്ഥിതി: 0.9)."
576	"webpQ: WebP ക്വാളിറ്റി 0-100 (സ്ഥിരസ്ഥിതി: 90)."
577	"gifColors: GIF പാലറ്റ് വലുപ്പം 2-256 (സ്ഥിരസ്ഥിതി: 256)."
578	"dpi: PNG-യ്ക്കുള്ള ഔട്ട്പുട്ട് DPI (സ്ഥിരസ്ഥിതി: 72)."
579	"metaTitle, metaAuthor, metaCopy, metaDesc: PNG മെറ്റാഡാറ്റ ഫീൽഡുകൾ."
580	ഉപയോഗ ഉദാഹരണം"
581	"അടിസ്ഥാന QR കോഡ്:"
582	"https://anqr.link/api/qr?data=https://example.com"
583	"ഇഷ്ടാനുസൃത നിറങ്ങളുള്ള സ്റ്റൈൽ ചെയ്ത QR കോഡ്:"
584	"https://anqr.link/api/qr?data=Hello&size=300&fg=1e40af&bg=ffffff&style=rounded&radius=30"
585	"ഓവർലേ ഇമേജുള്ള QR കോഡ്:"
586	"https://anqr.link/api/qr?data=https://example.com&ec=H&img=https://example.com/logo.png&mode=halftone&intensity=70"
587	"ആനിമേറ്റഡ് GIF:"
588	"https://anqr.link/api/qr?data=Hello&format=gif&animPattern=pulse&animFrames=24&easing=ease_in_out"
589	"QR കോഡുകൾ എംബെഡ് ചെയ്യുന്നു"
590	"പ്രൊഫഷണൽ മോഡിൽ, ഷെയർ ഫീച്ചർ എംബെഡ് ചെയ്യാവുന്ന HTML ഉം URL കളും സൃഷ്ടിക്കുന്നു. എംബെഡ്ഡിംഗ് എങ്ങനെ പ്രവർത്തിക്കുന്നുവെന്ന് ഇതാ:"
591	"ഷെയർ ലിങ്ക്: URL പാരാമീറ്ററുകളായി എൻകോഡ് ചെയ്ത നിങ്ങളുടെ എല്ലാ ക്രമീകരണങ്ങളും ഉള്ള ANQR ആപ്പിലേക്കുള്ള ഒരു URL സൃഷ്ടിക്കുന്നു. സ്വീകർത്താക്കൾക്ക് QR കോഡ് കാണാനും പരിഷ്കരിക്കാനും കഴിയും."
592	"ഇമേജ് എംബെഡ്: സെർവർ API-ലേക്ക് പോയിന്റ് ചെയ്യുന്ന ഒരു <img> ടാഗ് സൃഷ്ടിക്കുന്നു. QR കോഡ് സെർവർ-സൈഡിൽ റെൻഡർ ചെയ്ത് ഒരു ഇമേജായി സേവ് ചെയ്യുന്നു."
593	"മാർക്ക്ഡൗൺ എംബെഡ്: ഡോക്യുമെന്റേഷനും README ഫയലുകൾക്കുമുള്ള മാർക്ക്ഡൗൺ ഇമേജ് സിന്റാക്സ് സൃഷ്ടിക്കുന്നു."
594	"ഡയറക്ട് API URL: ആപ്ലിക്കേഷനുകൾ, സ്ക്രിപ്റ്റുകൾ, അല്ലെങ്കിൽ മറ്റ് ഇന്റഗ്രേഷനുകളിൽ ഉപയോഗിക്കുന്നതിനുള്ള റോ API URL."
595	"HTML ഉദാഹരണം"
596	"നിങ്ങളുടെ വെബ്‌സൈറ്റിൽ ഒരു QR കോഡ് എംബെഡ് ചെയ്യാൻ:"
597	"<img src=\"https://anqr.link/api/qr?data=https://yoursite.com&size=200\" alt=\"QR Code\" />"
598	"റെസ്പോൺസീവ് സൈസിംഗിന്:"
599	"<img src=\"https://anqr.link/api/qr?data=https://yoursite.com&size=400\" alt=\"QR Code\" style=\"max-width: 100%; height: auto;\" />"
600	"സെർവർ ദീർഘമായ കാഷെ ഹെഡറുകളോടെ പ്രതികരണങ്ങൾ കാഷെ ചെയ്യുന്നു, അതിനാൽ ഒരേ URL-ന് ആവർത്തിച്ചുള്ള അഭ്യർത്ഥനകൾ വേഗത്തിലാണ്."
601	"ഷെയർ URL ഫോർമാറ്റ്"
602	"പ്രൊഫഷണൽ മോഡിൽ ഷെയർ ക്ലിക്ക് ചെയ്യുമ്പോൾ, ANQR നിങ്ങളുടെ നിലവിലെ ക്രമീകരണങ്ങൾ URL പാരാമീറ്ററുകളിലേക്ക് എൻകോഡ് ചെയ്യുന്നു. ഫോർമാറ്റ് ഇതാണ്:"
603	"https://anqr.link/?data=...&ec=H&style=rounded&...."
604	"ഈ പാരാമീറ്ററുകൾ API പാരാമീറ്ററുകളെ പ്രതിഫലിപ്പിക്കുന്നു, അതിനാൽ ബേസ് പാത്ത് / എന്നതിൽ നിന്ന് /api/qr ആയി മാറ്റുകയും ആവശ്യമെങ്കിൽ w/h പാരാമീറ്ററുകൾ ക്രമീകരിക്കുകയും ചെയ്ത് നിങ്ങൾക്ക് ഒരു ഷെയർ URL ഒരു API URL ആയി പരിവർത്തനം ചെയ്യാം."
605	"കുറിപ്പ്: ലോക്കൽ ഫയലുകളിൽ നിന്ന് അപ്‌ലോഡ് ചെയ്ത ഓവർലേ ഇമേജുകൾ URL വഴി പങ്കിടാൻ കഴിയില്ല — URL അടിസ്ഥാനമാക്കിയുള്ള ഓവർലേകൾ (img പാരാമീറ്റർ) മാത്രമേ പങ്കിട്ട ലിങ്കുകളിലും API കോളുകളിലും പ്രവർത്തിക്കൂ."
606	റേറ്റ് പരിധികളും ഉപയോഗവും"
607	"ന്യായമായ വോള്യങ്ങൾക്ക് API സൗജന്യമായി ഉപയോഗിക്കാം. ഉയർന്ന-വോള്യം ഉപയോഗത്തിനോ ഗ്യാരന്റിയുള്ള അപ്‌ടൈം ആവശ്യമുള്ള വാണിജ്യ ആപ്ലിക്കേഷനുകൾക്കോ, ദയവായി ഞങ്ങളെ ബന്ധപ്പെടുക."
608	"API പ്രതികരണങ്ങളിൽ ആക്രമണാത്മക കാഷിംഗ് ഹെഡറുകൾ ഉൾപ്പെടുന്നു. മികച്ച പ്രകടനത്തിന്, നിങ്ങളുടെ ഭാഗത്ത് പ്രതികരണങ്ങൾ കാഷെ ചെയ്യുക അല്ലെങ്കിൽ സമാനമായ QR കോഡുകൾക്കായി ഒരേ URL സ്ഥിരമായി ഉപയോഗിക്കുക."
609	"അഡ്വാൻസ്ഡ് മോഡിൽ ഭാഷയുമായി ബന്ധപ്പെട്ട പേയ്‌മെന്റുകൾ"
610	"അഡ്വാൻസ്ഡ് മോഡ് ഉപയോഗിക്കുമ്പോൾ, ANQR നിങ്ങൾ തിരഞ്ഞെടുത്ത ഭാഷയുമായി ബന്ധപ്പെട്ട പേയ്‌മെന്റ് രീതികൾ സ്വയമേവ കാണിക്കുന്നു. ഉദാഹരണത്തിന്, വിയറ്റ്നാമീസ് ഉപയോക്താക്കൾ VietQR കാണുന്നു, തായ് ഉപയോക്താക്കൾ PromptPay കാണുന്നു, ഇന്ത്യൻ ഭാഷാ ഉപയോക്താക്കൾ UPI, BharatQR എന്നിവ കാണുന്നു. ആഗോള പേയ്‌മെന്റ് രീതികൾ (ക്രിപ്റ്റോകറൻസി, PayPal, Cash App) എല്ലാ ഭാഷകൾക്കും ലഭ്യമാണ്. പ്രൊഫഷണൽ മോഡ് ഭാഷ പരിഗണിക്കാതെ എല്ലാ പേയ്‌മെന്റ് സ്റ്റാൻഡേർഡുകളും അൺലോക്ക് ചെയ്യുന്നു."
611	"യൂറോപ്യൻ പേയ്‌മെന്റ് സ്റ്റാൻഡേർഡുകൾ"
612	"EPC/SEPA (EU): EPC QR കോഡ് സ്റ്റാൻഡേർഡ് പിന്തുടരുന്ന യൂറോപ്യൻ ബാങ്ക് ട്രാൻസ്ഫർ QR കോഡുകൾ. IBAN, BIC (ആഭ്യന്തരത്തിന് ഓപ്ഷണൽ), EUR-ലെ തുക, ഘടനാപരമായ അല്ലെങ്കിൽ ഘടനാരഹിതമായ പേയ്‌മെന്റ് റഫറൻസുകൾ എന്നിവയെ പിന്തുണയ്ക്കുന്നു. സ്വിറ്റ്സർലൻഡ്, നോർവേ, ഐസ്‌ലാൻഡ്, ലിച്ചെൻസ്റ്റീൻ, മൊണാക്കോ, സാൻ മറിനോ എന്നിവ ഉൾപ്പെടെ EU രാജ്യങ്ങൾ ഉൾപ്പെടുന്ന SEPA മേഖലയിലുടനീളം ഉപയോഗിക്കുന്നു."
613	"സ്വിസ് QR-ബിൽ: SIX ഇംപ്ലിമെന്റേഷൻ ഗൈഡ്‌ലൈനുകൾ പിന്തുടരുന്ന സ്വിസ് പേയ്‌മെന്റ് സ്റ്റാൻഡേർഡ്. CHF, EUR, QR-റഫറൻസ് (QRR), ക്രെഡിറ്റർ റഫറൻസ് (ISO 11649), ഘടനാപരമായ ക്രെഡിറ്റർ/ഡെബ്റ്റർ വിലാസങ്ങൾ, ബിൽ വിവരങ്ങൾ എന്നിവയെ പിന്തുണയ്ക്കുന്നു. 2022 മുതൽ സ്വിസ് ഇൻവോയ്‌സുകൾക്ക് ആവശ്യമാണ്."
614	"ഇന്ത്യൻ പേയ്‌മെന്റ് സ്റ്റാൻഡേർഡുകൾ"
615	"UPI (ഇന്ത്യ): NPCI ഡീപ് ലിങ്കിംഗ് സ്പെസിഫിക്കേഷൻ പിന്തുടരുന്ന യൂണിഫൈഡ് പേയ്‌മെന്റ്സ് ഇന്റർഫേസ്. VPA (വെർച്വൽ പേയ്‌മെന്റ് അഡ്രസ്), പേയീ പേര്, INR-ലെ തുക, ഇടപാട് കുറിപ്പ്, റഫറൻസ് ഐഡി, മർച്ചന്റ് കാറ്റഗറി കോഡ്, ഇടപാട് മോഡ് എന്നിവയെ പിന്തുണയ്ക്കുന്നു."
616	"BharatQR (ഇന്ത്യ): UPI, കാർഡ് അധിഷ്ഠിത പേയ്‌മെന്റുകൾ എന്നിവയെ പിന്തുണയ്ക്കുന്ന ഏകീകൃത QR സ്റ്റാൻഡേർഡ്. പരമാവധി അനുയോജ്യതയ്ക്കായി UPI VPA കാർഡ് PAN-മായി സംയോജിപ്പിക്കുന്നു. മർച്ചന്റ് പേര്, നഗരം, MCC, GST വിശദാംശങ്ങൾ, ഇൻവോയ്‌സ്/റഫറൻസ് നമ്പറുകൾ എന്നിവ ഉൾപ്പെടുന്നു."
617	"തെക്കുകിഴക്കൻ ഏഷ്യൻ പേയ്‌മെന്റ് സ്റ്റാൻഡേർഡുകൾ"
